customer_id,customer_name,gender,age,city,state,region_id,customer_segment,signup_date,acquisition_channel
C08062,Customer 08062,Female,54,Lucknow,Uttar Pradesh,R07,Corporate,2022-03-03,Referral
C08063,Customer 08063,Female,37,Mysuru,Karnataka,R02,Consumer,2025-11-25,Social
C08064,Customer 08064,Female,48,Patna,Bihar,R03,Consumer,2022-08-20,Partner
C08065,Customer 08065,Male,45,Vijayawada,Andhra Pradesh,R02,Enterprise,2023-03-16,Organic
C08066,Customer 08066,Female,50,Faridabad,Haryana,R01,Consumer,2025-07-04,Partner
C08067,Customer 08067,Male,35,Faridabad,Haryana,R01,Small Business,2024-02-10,Organic
C08068,Customer 08068,Female,39,Surat,Gujarat,R04,Corporate,2023-01-12,Organic
C08069,Customer 08069,Other,31,Faridabad,Haryana,R01,Consumer,2022-01-27,Partner
C08070,Customer 08070,Male,37,Dehradun,Uttarakhand,R01,Consumer,2022-09-23,Social
C08071,Customer 08071,Male,37,Surat,Gujarat,R04,Consumer,2025-01-31,Paid Search
C08072,Customer 08072,Male,18,Bengaluru,Karnataka,R02,Consumer,2024-11-13,Social
C08073,Customer 08073,Other,34,Noida,Uttar Pradesh,R07,Corporate,2022-09-01,Paid Search
C08074,Customer 08074,Male,44,Surat,Gujarat,R04,Consumer,2025-08-09,Partner
C08075,Customer 08075,Female,21,Dehradun,Uttarakhand,R01,Enterprise,2023-09-14,Email
C08076,Customer 08076,Male,25,Bengaluru,Karnataka,R02,Consumer,2024-10-18,Referral
C08077,Customer 08077,Male,47,Delhi,Delhi,R07,Consumer,2024-09-05,Paid Search
C08078,Customer 08078,Male,48,Noida,Uttar Pradesh,R07,Consumer,2022-06-18,Organic
C08079,Customer 08079,Female,29,Ranchi,Jharkhand,R03,Consumer,2022-04-30,Email
C08080,Customer 08080,Male,37,Dehradun,Uttarakhand,R01,Corporate,2024-06-14,Organic
C08081,Customer 08081,Female,34,Amritsar,Punjab,R01,Consumer,2025-02-18,Organic
C08082,Customer 08082,Female,47,Coimbatore,Tamil Nadu,R02,Corporate,2025-10-03,Social
C08083,Customer 08083,Female,30,Delhi,Delhi,R07,Consumer,2025-03-23,Referral
C08084,Customer 08084,Male,31,Chennai,,R02,Consumer,2024-05-06,Paid Search
C08085,Customer 08085,Female,48,Gurugram,Haryana,R01,Consumer,2024-02-16,Social
C08086,Customer 08086,Male,25,Bhopal,Madhya Pradesh,R05,Consumer,2023-08-14,Partner
C08087,Customer 08087,Male,30,Visakhapatnam,Andhra Pradesh,R02,Consumer,2024-06-02,Paid Search
C08088,Customer 08088,Female,36,Gurugram,Haryana,R01,Small Business,2025-10-31,Organic
C08089,Customer 08089,Male,50,Surat,Gujarat,R04,Consumer,2022-05-18,Organic
C08090,Customer 08090,Other,23,Gurugram,Haryana,R01,Consumer,2023-12-01,Paid Search
C08091,Customer 08091,Male,28,Nagpur,Maharashtra,R04,Consumer,2023-10-18,Email
C08092,Customer 08092,Male,41,Delhi,Delhi,R07,Consumer,2023-03-21,Paid Search
C08093,Customer 08093,Female,42,Noida,Uttar Pradesh,R07,Enterprise,2025-05-13,Social
C08094,Customer 08094,Female,37,Dehradun,Uttarakhand,R01,Small Business,2024-03-09,Social
C08095,Customer 08095,Male,34,Delhi,Delhi,R07,Small Business,2022-05-11,Social
C08096,Customer 08096,Other,36,Raipur,Chhattisgarh,R05,Consumer,2024-10-13,Organic
C08097,Customer 08097,Male,20,Delhi,Delhi,R07,Consumer,2025-12-15,Organic
C08098,Customer 08098,Female,36,Mysuru,Karnataka,R02,Consumer,2022-10-02,Organic
C08099,Customer 08099,Male,50,Surat,Gujarat,R04,Small Business,2023-12-11,Organic
C08100,Customer 08100,Male,22,Visakhapatnam,Andhra Pradesh,R02,Consumer,2022-12-17,Organic
C08101,Customer 08101,Male,27,Amritsar,Punjab,R01,Consumer,2022-01-19,Organic
C08102,Customer 08102,Female,31,Ludhiana,Punjab,R01,Corporate,2023-09-22,
C08103,Customer 08103,Female,32,Patna,Bihar,R03,Small Business,2023-05-12,Paid Search
C08104,Customer 08104,Male,53,Patna,Bihar,R03,Consumer,2025-08-10,Organic
C08105,Customer 08105,Male,26,Kolkata,West Bengal,R03,Consumer,2024-01-02,Organic
C08106,Customer 08106,Female,24,Delhi,Delhi,R07,Small Business,2024-07-10,Organic
C08107,Customer 08107,Male,43,Noida,Uttar Pradesh,R07,Consumer,2025-11-02,Referral
C08108,Customer 08108,Female,29,Indore,Madhya Pradesh,R05,Enterprise,2024-02-14,Social
C08109,Customer 08109,Male,43,Chennai,Tamil Nadu,R02,Consumer,2024-10-27,Referral
C08110,Customer 08110,Male,33,Chennai,Tamil Nadu,R02,Enterprise,2024-02-07,Paid Search
C08111,Customer 08111,Male,40,Jaipur,Rajasthan,R01,Small Business,2024-04-28,Organic
C08112,Customer 08112,Male,19,Kanpur,Uttar Pradesh,R07,Consumer,2022-11-01,Email
C08113,Customer 08113,Female,40,Vijayawada,Andhra Pradesh,R02,Small Business,2025-11-13,Organic
C08114,Customer 08114,Male,37,Patna,Bihar,R03,Consumer,2023-03-24,Paid Search
C08115,Customer 08115,Female,32,Gurugram,Haryana,R01,Consumer,2023-03-07,Social
C08116,Customer 08116,Male,23,Visakhapatnam,Andhra Pradesh,R02,Consumer,2023-05-09,Referral
C08117,Customer 08117,Male,37,Coimbatore,Tamil Nadu,R02,Corporate,2023-07-09,Social
C08118,Customer 08118,Male,42,Mumbai,Maharashtra,R04,Consumer,2023-05-30,Email
C08119,Customer 08119,Male,30,Nagpur,Maharashtra,R04,Consumer,2025-01-27,Social
C08120,Customer 08120,Male,30,Patna,Bihar,R03,Enterprise,2024-11-22,Email
C08121,Customer 08121,Male,43,Mumbai,Maharashtra,R04,Small Business,2024-05-18,Organic
C08122,Customer 08122,Male,52,Coimbatore,Tamil Nadu,R02,Consumer,2023-03-13,Social
C08123,Customer 08123,Male,44,Kolkata,West Bengal,R03,Consumer,2022-11-16,Organic
C08124,Customer 08124,Male,37,Ludhiana,Punjab,R01,Consumer,2024-09-23,Social
C08125,Customer 08125,Male,33,Visakhapatnam,Andhra Pradesh,R02,Consumer,2025-01-02,Paid Search
C08126,Customer 08126,Male,35,Pune,Maharashtra,R04,Small Business,2023-08-11,Referral
C08127,Customer 08127,Male,22,Ahmedabad,Gujarat,R04,Enterprise,2023-01-26,Referral
C08128,Customer 08128,Male,33,Kolkata,West Bengal,R03,Consumer,2023-10-28,Paid Search
C08129,Customer 08129,Female,46,Coimbatore,Tamil Nadu,R02,Consumer,2024-03-27,Social
C08130,Customer 08130,Male,35,Ahmedabad,Gujarat,R04,Consumer,2022-03-27,Referral
C08131,Customer 08131,Other,29,Hyderabad,Telangana,R02,Consumer,2025-06-04,Email
C08132,Customer 08132,Male,28,Kochi,Kerala,R02,Consumer,2024-11-14,Organic
C08133,Customer 08133,Male,35,Bhopal,Madhya Pradesh,R05,Consumer,2023-02-06,Social
C08134,Customer 08134,Female,23,Indore,,R05,Consumer,2025-05-01,Partner
C08135,Customer 08135,Male,26,Lucknow,Uttar Pradesh,R07,Consumer,2025-01-17,Paid Search
C08136,Customer 08136,Male,50,Surat,Gujarat,R04,Small Business,2024-01-10,Referral
C08137,Customer 08137,Female,25,Mysuru,Karnataka,R02,Small Business,2025-06-12,Paid Search
C08138,Customer 08138,Female,27,Delhi,Delhi,R07,Consumer,2022-10-26,Email
C08139,Customer 08139,Female,38,Bhubaneswar,Odisha,R03,Consumer,2023-04-09,Referral
C08140,Customer 08140,,31,Pune,Maharashtra,R04,Small Business,2025-12-26,Partner
C08141,Customer 08141,Male,36,Jaipur,Rajasthan,R01,Consumer,2022-10-15,Referral
C08142,Customer 08142,Male,44,Lucknow,,R07,Small Business,2025-05-31,Social
C08143,Customer 08143,Female,20,Jodhpur,Rajasthan,R01,Consumer,2025-06-18,Social
C08144,Customer 08144,Male,43,Nagpur,Maharashtra,R04,Small Business,2023-07-08,Email
C08145,Customer 08145,Female,29,Coimbatore,Tamil Nadu,R02,Consumer,2023-11-13,Referral
C08146,Customer 08146,Female,32,Coimbatore,Tamil Nadu,R02,Small Business,2025-10-01,Organic
C08147,Customer 08147,Other,54,Noida,Uttar Pradesh,R07,Consumer,2023-03-31,Paid Search
C08148,Customer 08148,Male,21,Amritsar,Punjab,R01,Small Business,2023-06-26,Referral
C08149,Customer 08149,Female,41,Bhopal,Madhya Pradesh,R05,Corporate,2022-01-16,Organic
C08150,Customer 08150,Female,46,Delhi,Delhi,R07,Consumer,2023-06-07,Referral
C08151,Customer 08151,Female,28,Mysuru,Karnataka,R02,Small Business,2022-10-11,Partner
C08152,Customer 08152,Female,28,Mysuru,Karnataka,R02,Consumer,2022-10-26,Paid Search
C08153,Customer 08153,Female,31,Coimbatore,Tamil Nadu,R02,Consumer,2024-01-20,Organic
C08154,Customer 08154,Female,28,Guwahati,Assam,R06,Consumer,2025-01-31,Email
C08155,Customer 08155,Male,36,Hyderabad,Telangana,R02,Small Business,2025-04-26,Social
C08156,Customer 08156,Female,44,Ranchi,Jharkhand,R03,Small Business,2023-07-02,Email
C08157,Customer 08157,Female,31,Guwahati,Assam,R06,Consumer,2024-01-04,Organic
C08158,Customer 08158,Female,44,Lucknow,Uttar Pradesh,R07,Small Business,2022-04-23,Organic
C08159,Customer 08159,Female,49,Kanpur,Uttar Pradesh,R07,Small Business,2023-02-08,Organic
C08160,Customer 08160,,39,Mumbai,Maharashtra,R04,Corporate,2023-04-01,Paid Search
C08161,Customer 08161,Male,40,Pune,Maharashtra,R04,Consumer,2025-09-19,Partner
C08162,Customer 08162,Female,29,Bengaluru,Karnataka,R02,Consumer,2025-05-26,Referral
C08163,Customer 08163,Male,18,Kanpur,Uttar Pradesh,R07,Consumer,2023-06-24,Organic
C08164,Customer 08164,Female,41,Kanpur,Uttar Pradesh,R07,Consumer,2022-09-09,Organic
C08165,Customer 08165,Female,43,Nagpur,Maharashtra,R04,Consumer,2022-08-26,Referral
C08166,Customer 08166,Male,37,Hyderabad,Telangana,R02,Small Business,2024-01-19,Organic
C08167,Customer 08167,Male,44,Kolkata,West Bengal,R03,Corporate,2025-10-13,Organic
C08168,Customer 08168,Female,30,Ranchi,Jharkhand,R03,Corporate,2024-05-24,Referral
C08169,Customer 08169,Female,40,Ludhiana,Punjab,R01,Consumer,2023-08-03,Organic
C08170,Customer 08170,Male,50,Pune,,R04,Consumer,2025-04-25,Social
C08171,Customer 08171,Female,42,Ranchi,Jharkhand,R03,Small Business,2023-12-06,Paid Search
C08172,Customer 08172,Female,48,Kolkata,West Bengal,R03,Consumer,2022-11-15,Paid Search
C08173,Customer 08173,Male,48,Chennai,Tamil Nadu,R02,Small Business,2025-04-27,Organic
C08174,Customer 08174,Male,23,Mysuru,Karnataka,R02,Consumer,2025-08-25,Paid Search
C08175,Customer 08175,Male,42,Delhi,Delhi,R07,Consumer,2023-02-25,Organic
C08176,Customer 08176,Male,29,Kochi,Kerala,R02,Corporate,2025-12-03,Partner
C08177,Customer 08177,Male,24,Hyderabad,Telangana,R02,Corporate,2024-02-12,Paid Search
C08178,Customer 08178,Male,32,Chennai,Tamil Nadu,R02,Consumer,2022-12-19,Referral
C08179,Customer 08179,Female,53,Mysuru,Karnataka,R02,Corporate,2025-06-19,Paid Search
C08180,Customer 08180,Female,30,Pune,Maharashtra,R04,Consumer,2022-07-25,Organic
C08181,Customer 08181,Female,18,Kanpur,Uttar Pradesh,R07,Consumer,2023-01-10,Social
C08182,Customer 08182,Female,21,Patna,Bihar,R03,Consumer,2023-06-20,Referral
C08183,Customer 08183,Female,40,Mysuru,Karnataka,R02,Corporate,2025-07-30,Organic
C08184,Customer 08184,Female,27,Delhi,Delhi,R07,Corporate,2025-10-19,Organic
C08185,Customer 08185,Male,18,Nagpur,Maharashtra,R04,Consumer,2022-10-07,Email
C08186,Customer 08186,Female,21,Visakhapatnam,Andhra Pradesh,R02,Small Business,2022-01-24,Paid Search
C08187,Customer 08187,Female,37,Mumbai,Maharashtra,R04,Small Business,2025-06-02,Email
C08188,Customer 08188,,43,Surat,Gujarat,R04,Consumer,2024-02-20,Organic
C08189,Customer 08189,Male,31,Hyderabad,Telangana,R02,Consumer,2023-07-29,Email
C08190,Customer 08190,Female,41,Indore,Madhya Pradesh,R05,Consumer,2022-01-12,Referral
C08191,Customer 08191,Female,44,Hyderabad,Telangana,R02,Consumer,2024-03-11,Organic
C08192,Customer 08192,Male,27,Raipur,Chhattisgarh,R05,Enterprise,2022-07-15,Organic
C08193,Customer 08193,Male,34,Gurugram,Haryana,R01,Small Business,2024-03-16,Partner
C08194,Customer 08194,Male,29,Kochi,Kerala,R02,Consumer,2022-08-11,Paid Search
C08195,Customer 08195,Male,40,Kochi,Kerala,R02,Consumer,2022-10-27,Organic
C08196,Customer 08196,Male,29,Bengaluru,Karnataka,R02,Consumer,2022-07-03,Organic
C08197,Customer 08197,Male,23,Hyderabad,Telangana,R02,Consumer,2022-09-10,Paid Search
C08198,Customer 08198,Female,36,Ludhiana,Punjab,R01,Consumer,2024-10-20,Social
C08199,Customer 08199,Female,46,Surat,Gujarat,R04,Consumer,2024-11-05,Social
C08200,Customer 08200,Female,40,Ludhiana,Punjab,R01,Consumer,2023-11-01,Email
C08201,Customer 08201,Female,45,Delhi,Delhi,R07,Consumer,2025-04-20,Organic
C08202,Customer 08202,Female,44,Dehradun,Uttarakhand,R01,Consumer,2025-11-05,Referral
C08203,Customer 08203,Female,35,Lucknow,Uttar Pradesh,R07,Consumer,2022-07-20,
C08204,Customer 08204,Male,29,Chennai,Tamil Nadu,R02,Consumer,2022-12-03,Organic
C08205,Customer 08205,Male,26,Jodhpur,Rajasthan,R01,Consumer,2025-01-03,Referral
C08206,Customer 08206,Male,19,Nagpur,Maharashtra,R04,Consumer,2024-05-10,Organic
C08207,Customer 08207,Female,47,Pune,Maharashtra,R04,Consumer,2023-04-23,Paid Search
C08208,Customer 08208,Male,32,Mumbai,Maharashtra,R04,Enterprise,2024-04-28,Organic
C08209,Customer 08209,Female,18,Hyderabad,Telangana,R02,Consumer,2024-05-18,Paid Search
C08210,Customer 08210,Male,47,Ranchi,Jharkhand,R03,Corporate,2024-05-15,Organic
C08211,Customer 08211,Male,36,Ahmedabad,Gujarat,R04,Consumer,2024-02-21,Organic
C08212,Customer 08212,Male,45,Ranchi,Jharkhand,R03,Consumer,2022-02-15,Organic
C08213,Customer 08213,Male,32,Hyderabad,Telangana,R02,Consumer,2024-12-22,Partner
C08214,Customer 08214,Other,27,Chennai,Tamil Nadu,R02,Small Business,2022-10-02,Partner
C08215,Customer 08215,Female,39,Lucknow,Uttar Pradesh,R07,Enterprise,2024-03-02,Referral
C08216,Customer 08216,Male,40,Delhi,Delhi,R07,Consumer,2024-02-20,Paid Search
C08217,Customer 08217,Female,32,Raipur,Chhattisgarh,R05,Consumer,2022-05-17,Partner
C08218,Customer 08218,Male,48,Coimbatore,Tamil Nadu,R02,Small Business,2023-02-25,Partner
C08219,Customer 08219,Male,44,Ahmedabad,Gujarat,R04,Consumer,2023-02-12,Email
C08220,Customer 08220,Male,41,Bhopal,Madhya Pradesh,R05,Consumer,2022-10-21,Referral
C08221,Customer 08221,Male,24,Pune,Maharashtra,R04,Small Business,2023-08-05,
C08222,Customer 08222,Female,22,Bhubaneswar,Odisha,R03,Consumer,2023-03-04,Partner
C08223,Customer 08223,Female,47,Mumbai,Maharashtra,R04,Consumer,2024-04-15,Social
C08224,Customer 08224,Male,18,Kochi,Kerala,R02,Consumer,2022-04-01,Referral
C08225,Customer 08225,Female,34,Jodhpur,Rajasthan,R01,Consumer,2022-09-05,Organic
C08226,Customer 08226,Female,36,Faridabad,Haryana,R01,Enterprise,2024-01-23,Organic
C08227,Customer 08227,Male,30,Kolkata,West Bengal,R03,Consumer,2023-05-08,Partner
C08228,Customer 08228,Male,35,Faridabad,Haryana,R01,Consumer,2023-08-30,Referral
C08229,Customer 08229,Male,39,Visakhapatnam,Andhra Pradesh,R02,Consumer,2022-04-03,Referral
C08230,Customer 08230,Male,29,Hyderabad,Telangana,R02,Consumer,2023-01-07,Organic
C08231,Customer 08231,Male,44,Noida,Uttar Pradesh,R07,Consumer,2023-04-17,Paid Search
C08232,Customer 08232,Male,41,Amritsar,Punjab,R01,Consumer,2022-02-02,Paid Search
C08233,Customer 08233,Male,33,Kochi,Kerala,R02,Consumer,2024-01-19,Email
C08234,Customer 08234,Female,27,Chennai,Tamil Nadu,R02,Consumer,2022-03-15,Social
C08235,Customer 08235,Male,34,Kochi,Kerala,R02,Small Business,2025-09-30,Paid Search
C08236,Customer 08236,Female,56,Faridabad,Haryana,R01,Consumer,2022-02-28,Organic
C08237,Customer 08237,Male,27,Kochi,Kerala,R02,Enterprise,2022-09-17,Paid Search
C08238,Customer 08238,Male,50,Mysuru,Karnataka,R02,Consumer,2024-02-01,Paid Search
C08239,Customer 08239,Female,18,Hyderabad,Telangana,R02,Consumer,2022-02-10,Email
C08240,Customer 08240,Female,26,Mumbai,Maharashtra,R04,Enterprise,2024-06-30,Email
C08241,Customer 08241,Female,30,Delhi,Delhi,R07,Small Business,2023-07-06,Paid Search
C08242,Customer 08242,Male,44,Visakhapatnam,Andhra Pradesh,R02,Consumer,2022-01-29,Paid Search
C08243,Customer 08243,Male,36,Dehradun,Uttarakhand,R01,Consumer,2024-06-06,Partner
C08244,Customer 08244,Female,48,Mumbai,Maharashtra,R04,Small Business,2022-04-20,Paid Search
C08245,Customer 08245,Female,32,Vijayawada,Andhra Pradesh,R02,Consumer,2024-06-06,Referral
C08246,Customer 08246,Female,34,Gurugram,Haryana,R01,Consumer,2024-08-29,Organic
C08247,Customer 08247,Female,32,Gurugram,Haryana,R01,Consumer,2023-05-20,Paid Search
C08248,Customer 08248,Male,55,Delhi,Delhi,R07,Small Business,2024-06-05,Organic
C08249,Customer 08249,Female,24,Nagpur,Maharashtra,R04,Consumer,2022-02-24,Organic
C08250,Customer 08250,Female,30,Delhi,Delhi,R07,Consumer,2025-06-25,Organic
C08251,Customer 08251,Female,25,Pune,Maharashtra,R04,Enterprise,2025-09-04,Social
C08252,Customer 08252,Male,41,Faridabad,,R01,Consumer,2022-09-05,Paid Search
C08253,Customer 08253,Female,24,Patna,Bihar,R03,Small Business,2024-01-04,Email
C08254,Customer 08254,Female,53,Indore,Madhya Pradesh,R05,Consumer,2023-08-30,Paid Search
C08255,Customer 08255,Male,36,Kolkata,West Bengal,R03,Corporate,2025-02-08,Organic
C08256,Customer 08256,Male,39,Amritsar,Punjab,R01,Consumer,2022-11-10,Paid Search
C08257,Customer 08257,Female,40,Bhubaneswar,Odisha,R03,Consumer,2023-08-03,Organic
C08258,Customer 08258,Female,35,Kanpur,Uttar Pradesh,R07,Consumer,2023-06-30,Organic
C08259,Customer 08259,Female,36,Patna,Bihar,R03,Small Business,2025-04-29,Organic
C08260,Customer 08260,Female,36,Coimbatore,Tamil Nadu,R02,Consumer,2024-01-28,Email
C08261,Customer 08261,Male,40,Mumbai,Maharashtra,R04,Consumer,2025-02-20,Paid Search
C08262,Customer 08262,Male,27,Delhi,Delhi,R07,Consumer,2022-04-20,Organic
C08263,Customer 08263,Female,25,Indore,Madhya Pradesh,R05,Corporate,2022-05-20,Social
C08264,Customer 08264,Male,43,Vijayawada,Andhra Pradesh,R02,Corporate,2025-10-12,Organic
C08265,Customer 08265,Male,35,Hyderabad,Telangana,R02,Consumer,2022-03-16,Referral
C08266,Customer 08266,Female,18,Ranchi,Jharkhand,R03,Consumer,2024-09-05,Partner
C08267,Customer 08267,Male,30,Vijayawada,Andhra Pradesh,R02,Corporate,2022-08-07,Organic
C08268,Customer 08268,Male,50,Ludhiana,Punjab,R01,Consumer,2024-01-26,Organic
C08269,Customer 08269,Male,33,Patna,Bihar,R03,Consumer,2025-04-17,Referral
C08270,Customer 08270,Male,30,Mumbai,Maharashtra,R04,Consumer,2023-11-25,Referral
C08271,Customer 08271,Male,20,Mysuru,Karnataka,R02,Consumer,2023-01-29,Email
C08272,Customer 08272,Male,29,Gurugram,Haryana,R01,Enterprise,2022-08-28,Referral
C08273,Customer 08273,Female,23,Ranchi,Jharkhand,R03,Corporate,2023-08-02,Organic
C08274,Customer 08274,Female,39,Patna,Bihar,R03,Consumer,2025-10-11,Email
C08275,Customer 08275,Female,35,Jodhpur,Rajasthan,R01,Small Business,2024-04-25,Organic
C08276,Customer 08276,Male,31,Pune,Maharashtra,R04,Consumer,2023-11-10,Organic
C08277,Customer 08277,Male,27,Surat,Gujarat,R04,Enterprise,2024-08-10,Partner
C08278,Customer 08278,Female,50,Patna,Bihar,R03,Consumer,2024-02-15,Social
C08279,Customer 08279,Female,28,Kochi,Kerala,R02,Small Business,2023-09-15,Paid Search
C08280,Customer 08280,Female,28,Nagpur,Maharashtra,R04,Small Business,2022-08-31,Organic
C08281,Customer 08281,Male,33,Mysuru,Karnataka,R02,Small Business,2023-10-19,Organic
C08282,Customer 08282,Female,34,Chennai,Tamil Nadu,R02,Consumer,2023-01-31,Social
C08283,Customer 08283,Female,40,Mumbai,Maharashtra,R04,Small Business,2023-04-25,Partner
C08284,Customer 08284,Male,44,Mysuru,Karnataka,R02,Corporate,2023-03-19,Referral
C08285,Customer 08285,Female,44,Gurugram,Haryana,R01,Consumer,2022-05-18,Email
C08286,Customer 08286,Male,59,Gurugram,Haryana,R01,Consumer,2024-02-01,Social
C08287,Customer 08287,Male,18,Mumbai,Maharashtra,R04,Corporate,2022-08-05,Organic
C08288,Customer 08288,Male,37,Kochi,Kerala,R02,Enterprise,2023-08-20,Paid Search
C08289,Customer 08289,Female,30,Nagpur,Maharashtra,R04,Small Business,2025-07-24,Organic
C08290,Customer 08290,Female,55,Lucknow,Uttar Pradesh,R07,Consumer,2025-05-19,Organic
C08291,Customer 08291,Male,37,Patna,Bihar,R03,Corporate,2025-11-25,Organic
C08292,Customer 08292,Female,18,Vijayawada,Andhra Pradesh,R02,Consumer,2022-08-06,Partner
C08293,Customer 08293,Male,39,Surat,Gujarat,R04,Consumer,2025-04-20,Organic
C08294,Customer 08294,Female,38,Delhi,Delhi,R07,Small Business,2025-04-04,Paid Search
C08295,Customer 08295,Female,43,Kolkata,West Bengal,R03,Corporate,2023-03-23,Partner
C08296,Customer 08296,Female,28,Surat,Gujarat,R04,Small Business,2023-06-16,Referral
C08297,Customer 08297,Female,38,Kolkata,West Bengal,R03,Consumer,2022-09-18,Organic
C08298,Customer 08298,Female,32,Jodhpur,Rajasthan,R01,Consumer,2025-11-13,Social
C08299,Customer 08299,Male,28,Delhi,Delhi,R07,Small Business,2024-01-14,Email
C08300,Customer 08300,Female,38,Mumbai,Maharashtra,R04,Consumer,2023-02-26,Paid Search
C08301,Customer 08301,Female,37,Kolkata,West Bengal,R03,Enterprise,2022-05-19,Organic
C08302,Customer 08302,Female,46,Nagpur,Maharashtra,R04,Enterprise,2024-01-01,Referral
C08303,Customer 08303,Female,35,Noida,Uttar Pradesh,R07,Small Business,2025-08-29,Paid Search
C08304,Customer 08304,Male,41,Surat,Gujarat,R04,Small Business,2023-07-12,Social
C08305,Customer 08305,Male,23,Patna,Bihar,R03,Consumer,2025-01-27,Organic
C08306,Customer 08306,Male,49,Faridabad,Haryana,R01,Consumer,2023-05-09,Partner
C08307,Customer 08307,,27,Kolkata,West Bengal,R03,Small Business,2025-11-23,Partner
C08308,Customer 08308,Female,44,Hyderabad,Telangana,R02,Consumer,2024-07-17,Paid Search
C08309,Customer 08309,Female,38,Mumbai,Maharashtra,R04,Small Business,2025-06-04,
C08310,Customer 08310,Female,36,Ranchi,Jharkhand,R03,Consumer,2024-05-27,Organic
C08311,Customer 08311,Male,43,Kochi,Kerala,R02,Small Business,2023-08-21,Social
C08312,Customer 08312,Male,18,Pune,Maharashtra,R04,Consumer,2022-03-10,Organic
C08313,Customer 08313,Male,29,Delhi,Delhi,R07,Small Business,2023-04-05,Social
C08314,Customer 08314,Male,42,Mumbai,Maharashtra,R04,Consumer,2022-11-27,
C08315,Customer 08315,Female,54,Ludhiana,Punjab,R01,Corporate,2025-05-03,Organic
C08316,Customer 08316,Female,35,Mysuru,Karnataka,R02,Small Business,2024-04-09,
C08317,Customer 08317,Female,18,Kochi,,R02,Consumer,2024-05-08,Organic
C08318,Customer 08318,,32,Guwahati,Assam,R06,Consumer,2025-11-25,Paid Search
C08319,Customer 08319,Female,34,Jaipur,Rajasthan,R01,Consumer,2025-07-07,Partner
C08320,Customer 08320,Female,46,Surat,Gujarat,R04,Corporate,2024-09-08,Organic
C08321,Customer 08321,Male,35,Delhi,Delhi,R07,Corporate,2023-04-21,Referral
C08322,Customer 08322,Female,22,Mysuru,Karnataka,R02,Corporate,2022-06-08,
C08323,Customer 08323,Other,45,Delhi,Delhi,R07,Consumer,2024-03-09,Paid Search
C08324,Customer 08324,Male,41,Vijayawada,Andhra Pradesh,R02,Consumer,2025-12-15,Organic
C08325,Customer 08325,Female,28,Raipur,Chhattisgarh,R05,Small Business,2023-11-07,Email
C08326,Customer 08326,Male,42,Ludhiana,Punjab,R01,Corporate,2025-12-04,Email
C08327,Customer 08327,Male,30,Kolkata,West Bengal,R03,Consumer,2022-09-25,Organic
C08328,Customer 08328,Male,32,Chennai,Tamil Nadu,R02,Consumer,2022-03-31,Social
C08329,Customer 08329,Male,30,Bhopal,Madhya Pradesh,R05,Consumer,2024-03-01,Paid Search
C08330,Customer 08330,Female,32,Bengaluru,Karnataka,R02,Small Business,2023-07-01,Organic
C08331,Customer 08331,Male,44,Amritsar,Punjab,R01,Corporate,2022-05-02,Paid Search
C08332,Customer 08332,Female,18,Hyderabad,Telangana,R02,Corporate,2025-10-09,Organic
C08333,Customer 08333,Female,46,Delhi,Delhi,R07,Corporate,2023-07-02,Email
C08334,Customer 08334,Female,37,Chennai,Tamil Nadu,R02,Small Business,2023-01-07,Paid Search
C08335,Customer 08335,Male,31,Amritsar,Punjab,R01,Consumer,2024-02-19,Email
C08336,Customer 08336,Male,35,Kolkata,West Bengal,R03,Consumer,2025-05-20,Partner
C08337,Customer 08337,Male,26,Indore,Madhya Pradesh,R05,Consumer,2022-08-01,Paid Search
C08338,Customer 08338,Male,19,Gurugram,Haryana,R01,Enterprise,2023-06-19,Social
C08339,Customer 08339,Male,26,Mumbai,Maharashtra,R04,Consumer,2025-01-06,Partner
C08340,Customer 08340,Female,18,Patna,Bihar,R03,Consumer,2024-09-01,Organic
C08341,Customer 08341,Female,21,Faridabad,Haryana,R01,Small Business,2022-10-06,Organic
C08342,Customer 08342,Male,19,Chennai,Tamil Nadu,R02,Consumer,2022-02-10,Social
C08343,Customer 08343,Male,47,Hyderabad,Telangana,R02,Consumer,2024-11-30,Social
C08344,Customer 08344,Female,22,Mumbai,Maharashtra,R04,Corporate,2022-11-03,Partner
C08345,Customer 08345,Female,35,Bhopal,Madhya Pradesh,R05,Enterprise,2022-02-04,Paid Search
C08346,Customer 08346,Female,46,Mysuru,Karnataka,R02,Consumer,2025-07-08,Paid Search
C08347,Customer 08347,Female,44,Hyderabad,Telangana,R02,Consumer,2024-10-03,Social
C08348,Customer 08348,Female,32,Gurugram,Haryana,R01,Small Business,2023-10-26,Paid Search
C08349,Customer 08349,Male,32,Delhi,Delhi,R07,Corporate,2023-08-09,Partner
C08350,Customer 08350,Female,37,Delhi,Delhi,R07,Corporate,2025-06-26,
C08351,Customer 08351,Male,56,Kochi,Kerala,R02,Consumer,2025-02-28,Email
C08352,Customer 08352,Female,39,Guwahati,Assam,R06,Consumer,2024-02-11,Organic
C08353,Customer 08353,Male,42,Indore,Madhya Pradesh,R05,Consumer,2024-04-01,Partner
C08354,Customer 08354,Female,58,Ludhiana,Punjab,R01,Consumer,2024-02-23,Partner
C08355,Customer 08355,Female,38,Mysuru,Karnataka,R02,Small Business,2023-07-10,Partner
