order_item_id,order_id,product_id,quantity,unit_price,discount_pct,unit_cost
OI00177844,ORD0083388,P01904,4,1795.16,0.15,1575.32
OI00177845,ORD0083388,P00750,2,1293.55,0.1,967.74
OI00177846,ORD0083388,P00567,3,614.49,0.2,550.42
OI00177847,ORD0083389,P00234,2,40049.22,0.1,26357.44
OI00177848,ORD0083390,P01671,1,543.18,0.0,306.75
OI00177849,ORD0083391,P01636,1,359.72,0.05,283.92
OI00177850,ORD0083392,P01640,2,2838.68,0.4,2423.84
OI00177851,ORD0083392,P01679,2,687.61,0.1,449.38
OI00177852,ORD0083393,P01556,1,1051.59,0.0,844.86
OI00177853,ORD0083393,P01607,2,818.61,0.05,506.23
OI00177854,ORD0083394,P01876,1,743.12,0.05,538.75
OI00177855,ORD0083394,P00411,2,455.94,0.0,382.36
OI00177856,ORD0083395,P01712,4,1968.24,0.0,1140.99
OI00177857,ORD0083395,P01126,5,1088.12,0.15,877.19
OI00177858,ORD0083395,P01442,2,1175.45,0.05,777.96
OI00177859,ORD0083396,P00293,5,525.11,0.05,310.41
OI00177860,ORD0083397,P00373,1,4937.81,0.0,3306.01
OI00177861,ORD0083397,P01584,1,114.02,0.0,85.49
OI00177862,ORD0083398,P01616,2,2633.53,0.25,500.0
OI00177863,ORD0083399,P01287,1,4905.21,0.0,3941.85
OI00177864,ORD0083399,P01887,5,463.89,0.0,272.36
OI00177865,ORD0083399,P01534,3,316.94,0.0,245.17
OI00177866,ORD0083399,P00282,1,9526.94,0.3,7540.77
OI00177867,ORD0083399,P01842,2,989.42,0.25,892.62
OI00177868,ORD0083400,P00272,2,577.92,0.05,458.63
OI00177869,ORD0083400,P00679,4,1765.47,0.3,1284.72
OI00177870,ORD0083400,P01217,1,607.42,0.3,529.86
OI00177871,ORD0083401,P01277,1,386.78,0.1,289.97
OI00177872,ORD0083402,P00152,5,1058.69,0.0,674.13
OI00177873,ORD0083403,P00162,3,136.56,0.05,108.21
OI00177874,ORD0083404,P01558,1,1879.3,0.05,1337.55
OI00177875,ORD0083405,P00482,1,5949.84,0.0,4076.23
OI00177876,ORD0083405,P00165,3,1049.34,0.1,664.94
OI00177877,ORD0083405,P01829,3,1953.21,0.0,1173.52
OI00177878,ORD0083406,P02000,8,500.41,0.0,439.95
OI00177879,ORD0083407,P00968,3,769.66,0.0,503.28
OI00177880,ORD0083408,P00433,8,160.02,0.05,117.88
OI00177881,ORD0083409,P01592,1,542.45,0.2,505.82
OI00177882,ORD0083410,P01503,1,2661.42,0.0,1694.26
OI00177883,ORD0083411,P00291,1,154.1,0.25,125.48
OI00177884,ORD0083411,P00427,2,2211.06,0.15,1906.63
OI00177885,ORD0083411,P00014,1,848.18,0.0,489.22
OI00177886,ORD0083412,P00157,6,1391.95,0.15,813.91
OI00177887,ORD0083412,P00755,1,2087.59,0.0,2030.88
OI00177888,ORD0083412,P00022,1,570.76,0.1,401.81
OI00177889,ORD0083412,P00734,2,644.88,0.0,489.93
OI00177890,ORD0083413,P01584,2,108.9,0.15,85.49
OI00177891,ORD0083413,P01030,1,227.63,0.3,177.09
OI00177892,ORD0083414,P01763,1,697.44,0.0,488.33
OI00177893,ORD0083414,P00052,6,484.23,0.05,317.37
OI00177894,ORD0083414,P00183,2,11557.74,0.4,8278.95
OI00177895,ORD0083415,P00731,1,730.41,0.1,490.49
OI00177896,ORD0083415,P00284,1,2844.89,0.0,1759.42
OI00177897,ORD0083415,P00963,1,352.67,0.0,270.98
OI00177898,ORD0083416,P01168,8,1251.78,0.0,1195.21
OI00177899,ORD0083417,P01117,1,780.15,0.15,568.68
OI00177900,ORD0083417,P00167,1,356.91,0.15,256.88
OI00177901,ORD0083417,P00820,4,402.82,0.05,313.11
OI00177902,ORD0083418,P01911,1,1797.86,0.3,1271.18
OI00177903,ORD0083418,P00875,10,506.27,0.05,433.52
OI00177904,ORD0083418,P00710,3,445.19,0.0,322.81
OI00177905,ORD0083419,P01485,1,225.61,0.05,191.27
OI00177906,ORD0083419,P00290,1,222.59,0.25,157.12
OI00177907,ORD0083419,P01732,4,2305.29,0.0,1520.53
OI00177908,ORD0083420,P01004,3,2084.14,0.25,1562.31
OI00177909,ORD0083421,P01302,1,327.89,0.1,229.06
OI00177910,ORD0083421,P00923,2,323.79,0.25,242.65
OI00177911,ORD0083422,P01628,2,372.71,0.0,258.97
OI00177912,ORD0083423,P01422,2,2041.27,0.0,1291.13
OI00177913,ORD0083423,P00850,3,2829.71,0.4,2399.5
OI00177914,ORD0083423,P00651,1,2622.53,0.0,2053.08
OI00177915,ORD0083424,P00567,2,609.91,0.05,550.42
OI00177916,ORD0083424,P01159,1,142.73,0.05,91.75
OI00177917,ORD0083424,P01810,1,726.71,0.0,466.88
OI00177918,ORD0083425,P01659,2,4763.36,0.25,3648.12
OI00177919,ORD0083425,P01391,1,2144.35,0.0,1616.8
OI00177920,ORD0083426,P01262,1,10744.08,0.2,6159.26
OI00177921,ORD0083426,P00391,2,6656.59,0.0,4059.21
OI00177922,ORD0083426,P00375,3,2612.83,0.15,1779.53
OI00177923,ORD0083427,P00861,1,269.66,0.05,148.39
OI00177924,ORD0083428,P00130,1,1154.37,0.0,796.6
OI00177925,ORD0083428,P00955,1,2253.76,0.05,1344.26
OI00177926,ORD0083429,P00844,1,1577.01,0.15,1147.36
OI00177927,ORD0083430,P00460,1,951.32,0.5,833.05
OI00177928,ORD0083430,P00423,3,7661.44,0.0,4414.5
OI00177929,ORD0083431,P01115,1,711.8,0.4,635.1
OI00177930,ORD0083432,P01239,2,5610.82,0.0,3332.94
OI00177931,ORD0083433,P00704,3,8785.41,0.05,7365.26
OI00177932,ORD0083434,P01508,1,234.36,0.0,200.04
OI00177933,ORD0083434,P01539,3,244.01,0.05,171.36
OI00177934,ORD0083435,P00212,5,548.61,0.5,445.82
OI00177935,ORD0083435,P00523,2,1132.01,0.25,933.57
OI00177936,ORD0083435,P00513,1,3948.01,0.05,2797.9
OI00177937,ORD0083435,P00101,1,528.35,0.2,388.71
OI00177938,ORD0083436,P01955,1,442.52,0.0,354.13
OI00177939,ORD0083437,P01929,1,3054.59,0.0,2609.79
OI00177940,ORD0083437,P01486,3,495.59,0.2,362.52
OI00177941,ORD0083437,P01919,1,3301.59,0.15,2088.0
OI00177942,ORD0083437,P01963,1,1475.05,0.15,893.62
OI00177943,ORD0083438,P00702,3,763.45,0.15,617.59
OI00177944,ORD0083438,P00435,1,1134.38,0.1,738.9
OI00177945,ORD0083439,P00918,1,648.17,0.1,383.72
OI00177946,ORD0083439,P01294,8,717.84,0.1,488.0
OI00177947,ORD0083439,P00711,1,17903.79,0.0,11414.67
OI00177948,ORD0083439,P01196,2,930.71,0.3,656.88
OI00177949,ORD0083440,P01694,5,4837.54,0.0,4033.53
OI00177950,ORD0083440,P01658,1,2068.96,0.1,1748.64
OI00177951,ORD0083440,P00404,1,1225.1,0.2,757.59
OI00177952,ORD0083441,P00129,1,10350.39,0.05,8224.5
OI00177953,ORD0083441,P01763,1,664.85,0.0,488.33
OI00177954,ORD0083442,P01911,2,1977.59,0.05,1271.18
OI00177955,ORD0083442,P01389,5,557.42,0.0,430.69
OI00177956,ORD0083443,P00206,2,2074.4,0.0,1659.4
OI00177957,ORD0083444,P01784,1,836.93,0.1,655.93
OI00177958,ORD0083444,P00631,2,371.98,0.0,298.98
OI00177959,ORD0083445,P00731,1,725.51,0.15,490.49
OI00177960,ORD0083445,P01902,4,425.85,0.0,302.26
OI00177961,ORD0083446,P00823,1,1008.18,0.1,655.17
OI00177962,ORD0083446,P01088,10,3509.41,0.05,2191.52
OI00177963,ORD0083446,P00047,1,1182.51,0.05,924.5
OI00177964,ORD0083447,P00139,3,989.87,0.1,653.36
OI00177965,ORD0083447,P00096,2,11316.69,0.0,7535.84
OI00177966,ORD0083448,P00414,4,1347.59,0.05,1001.77
OI00177967,ORD0083449,P01956,1,1935.62,0.1,1489.48
OI00177968,ORD0083450,P01645,5,2020.69,0.05,1506.25
OI00177969,ORD0083450,P01121,8,2690.47,0.0,2070.21
OI00177970,ORD0083450,P01570,1,2157.88,0.05,1612.73
OI00177971,ORD0083451,P01613,2,2370.96,0.0,2270.28
OI00177972,ORD0083451,P00909,3,7862.9,0.0,6171.06
OI00177973,ORD0083452,P00923,1,292.57,0.5,242.65
OI00177974,ORD0083453,P01399,1,1547.69,0.0,957.76
OI00177975,ORD0083453,P00285,3,2133.07,0.0,1841.99
OI00177976,ORD0083453,P00356,2,2710.64,0.05,2271.6
OI00177977,ORD0083454,P00547,2,2279.36,0.25,1584.75
OI00177978,ORD0083455,P00201,4,4962.68,0.0,3124.97
OI00177979,ORD0083456,P00594,1,3669.24,0.0,2079.17
OI00177980,ORD0083457,P00497,1,1083.65,0.05,826.8
OI00177981,ORD0083458,P00318,4,1759.69,0.0,1385.98
OI00177982,ORD0083459,P00994,8,1232.64,0.0,765.28
OI00177983,ORD0083459,P01617,1,980.22,0.0,799.86
OI00177984,ORD0083459,P01968,4,3688.43,0.15,2400.11
OI00177985,ORD0083460,P00861,8,281.57,0.05,148.39
OI00177986,ORD0083460,P01244,2,1119.24,0.1,738.46
OI00177987,ORD0083461,P00004,2,13817.05,0.0,9600.41
OI00177988,ORD0083461,P00526,4,1780.12,0.0,1008.94
OI00177989,ORD0083461,P00610,2,1015.59,0.0,837.09
OI00177990,ORD0083461,P00554,8,1094.51,0.15,720.13
OI00177991,ORD0083461,P00681,1,214.31,0.0,173.06
OI00177992,ORD0083462,P01661,3,1103.5,0.15,639.43
OI00177993,ORD0083463,P00165,1,1068.88,0.1,664.94
OI00177994,ORD0083464,P01573,6,2450.05,0.05,1487.46
OI00177995,ORD0083464,P01983,3,2891.87,0.1,2007.51
OI00177996,ORD0083465,P00672,2,2683.19,0.05,1749.15
OI00177997,ORD0083465,P00726,1,373.9,0.05,319.15
OI00177998,ORD0083466,P00545,2,313.73,0.0,238.48
OI00177999,ORD0083466,P00431,1,1120.7,0.1,746.7
OI00178000,ORD0083467,P00647,3,7315.63,0.0,5668.43
OI00178001,ORD0083468,P00980,3,5781.95,0.1,4915.49
OI00178002,ORD0083469,P01210,1,946.56,0.05,829.78
OI00178003,ORD0083469,P01874,1,256.95,0.1,193.18
OI00178004,ORD0083469,P01537,2,3865.89,0.25,2841.22
OI00178005,ORD0083470,P01885,1,781.28,0.0,575.13
OI00178006,ORD0083470,P01728,10,111.7,0.0,84.05
OI00178007,ORD0083470,P00698,2,1389.53,0.3,1253.93
OI00178008,ORD0083471,P00978,1,845.14,0.15,604.31
OI00178009,ORD0083472,P00429,2,1427.49,0.0,966.41
OI00178010,ORD0083472,P01311,1,2928.38,0.0,2145.53
OI00178011,ORD0083472,P01846,1,3686.27,0.0,2767.42
OI00178012,ORD0083473,P01761,8,666.23,0.05,400.59
OI00178013,ORD0083473,P00124,1,736.64,0.0,429.62
OI00178014,ORD0083473,P00699,1,433.04,0.0,310.21
OI00178015,ORD0083474,P01124,2,2694.22,0.25,1532.06
OI00178016,ORD0083475,P01461,6,1217.26,0.0,717.89
OI00178017,ORD0083475,P01930,1,537.36,0.05,335.56
OI00178018,ORD0083476,P00427,1,2151.22,0.15,1906.63
OI00178019,ORD0083477,P00355,1,771.01,0.15,573.49
OI00178020,ORD0083477,P00329,1,1523.1,0.0,1099.79
OI00178021,ORD0083477,P01386,2,13491.34,0.0,9396.87
OI00178022,ORD0083478,P01055,5,1408.18,0.4,1164.06
OI00178023,ORD0083479,P00344,1,814.34,0.05,512.01
OI00178024,ORD0083479,P00773,3,6308.55,0.1,4050.94
OI00178025,ORD0083479,P00016,3,2381.41,0.0,1986.05
OI00178026,ORD0083480,P00563,2,1666.34,0.1,1065.08
OI00178027,ORD0083480,P00161,5,1031.08,0.05,923.36
OI00178028,ORD0083481,P01859,5,733.34,0.0,497.36
OI00178029,ORD0083482,P01178,1,4362.49,0.25,3268.2
OI00178030,ORD0083482,P01288,5,3173.22,0.15,1851.26
OI00178031,ORD0083482,P00612,2,220.55,0.1,149.32
OI00178032,ORD0083482,P00760,6,2740.54,0.0,1724.56
OI00178033,ORD0083483,P01352,1,1539.79,0.0,1271.39
OI00178034,ORD0083483,P01521,1,3347.71,0.1,2451.17
OI00178035,ORD0083483,P01322,3,871.79,0.05,560.7
OI00178036,ORD0083484,P01008,1,1358.66,0.25,1082.36
OI00178037,ORD0083484,P01305,1,639.83,0.05,493.39
OI00178038,ORD0083485,P00091,1,648.01,0.1,444.76
OI00178039,ORD0083485,P00203,1,2026.13,0.0,1589.12
OI00178040,ORD0083486,P01114,3,3558.66,0.0,2179.61
OI00178041,ORD0083486,P00744,1,3238.02,0.2,2515.49
OI00178042,ORD0083487,P01892,3,1871.32,0.1,1477.72
OI00178043,ORD0083487,P00453,3,1608.34,0.05,1062.55
OI00178044,ORD0083488,P00585,2,564.39,0.25,482.91
OI00178045,ORD0083489,P01213,4,1320.72,0.3,953.13
OI00178046,ORD0083490,P01024,2,467.33,0.0,312.93
OI00178047,ORD0083490,P01212,2,2320.54,0.1,2009.97
OI00178048,ORD0083490,P00803,2,1764.03,0.0,1123.03
OI00178049,ORD0083490,P00824,3,897.23,0.05,663.33
OI00178050,ORD0083490,P01188,4,949.41,0.1,564.81
OI00178051,ORD0083491,P00250,5,4396.71,0.1,3501.6
OI00178052,ORD0083491,P01943,6,3201.68,0.2,2195.83
OI00178053,ORD0083491,P00674,4,2684.37,0.0,2071.34
OI00178054,ORD0083492,P01944,1,3693.09,0.0,2124.63
OI00178055,ORD0083493,P01215,8,853.62,0.15,773.26
OI00178056,ORD0083493,P01951,3,3463.62,0.2,2818.04
OI00178057,ORD0083493,P00779,3,338.05,0.0,215.55
OI00178058,ORD0083493,P00558,3,2084.93,0.1,1755.05
OI00178059,ORD0083494,P01684,1,1486.1,0.05,875.61
OI00178060,ORD0083495,P00993,3,159.09,0.25,125.15
OI00178061,ORD0083495,P00916,2,690.72,0.0,416.88
OI00178062,ORD0083496,P01468,3,2965.94,0.05,2362.61
OI00178063,ORD0083497,P01560,4,5122.22,0.05,3394.71
OI00178064,ORD0083498,P00159,3,535.89,0.2,350.34
OI00178065,ORD0083498,P01991,4,1877.41,0.1,1391.68
OI00178066,ORD0083499,P01277,1,402.2,0.1,289.97
OI00178067,ORD0083500,P01821,3,3510.86,0.3,2514.0
OI00178068,ORD0083500,P00895,5,1156.66,0.05,878.1
OI00178069,ORD0083500,P01164,8,1199.33,0.05,724.4
OI00178070,ORD0083500,P00524,2,233.05,0.0,162.82
OI00178071,ORD0083500,P00311,2,6378.37,0.0,4282.38
OI00178072,ORD0083501,P00732,6,638.35,0.0,432.19
OI00178073,ORD0083501,P01749,2,169.32,0.0,143.58
OI00178074,ORD0083501,P00936,3,379.98,0.1,282.69
OI00178075,ORD0083501,P01286,3,2155.74,0.1,1754.98
OI00178076,ORD0083501,P01541,3,4313.14,0.0,2704.19
OI00178077,ORD0083502,P00088,2,549.14,0.3,533.8
OI00178078,ORD0083503,P00757,3,15201.51,0.05,11968.19
OI00178079,ORD0083503,P01728,1,120.42,0.05,84.05
OI00178080,ORD0083503,P01659,10,4745.79,0.1,3648.12
OI00178081,ORD0083503,P01710,1,1084.56,0.25,700.38
OI00178082,ORD0083503,P01333,1,2657.32,0.15,1739.07
OI00178083,ORD0083504,P01256,3,1384.54,0.15,997.04
OI00178084,ORD0083504,P01455,2,7944.27,0.25,6376.87
OI00178085,ORD0083504,P00714,2,1182.3,0.25,965.39
OI00178086,ORD0083504,P01901,1,707.1,0.2,491.38
OI00178087,ORD0083504,P01427,4,3795.89,0.2,2694.81
OI00178088,ORD0083505,P00727,1,1637.14,0.05,1185.49
OI00178089,ORD0083506,P00893,4,1217.55,0.05,957.14
OI00178090,ORD0083507,P00277,2,1175.83,0.05,733.31
OI00178091,ORD0083507,P01845,4,3594.13,0.0,3422.21
OI00178092,ORD0083508,P01410,1,4450.2,0.1,3388.82
OI00178093,ORD0083509,P01694,1,4307.44,0.4,4033.53
OI00178094,ORD0083509,P00380,1,615.48,0.0,501.88
OI00178095,ORD0083510,P00918,1,638.35,0.0,383.72
OI00178096,ORD0083510,P01626,4,1438.66,0.0,814.62
OI00178097,ORD0083511,P00863,4,1461.84,0.0,994.0
OI00178098,ORD0083511,P00502,4,228.03,0.1,174.66
OI00178099,ORD0083511,P00112,2,1284.28,0.15,900.48
OI00178100,ORD0083512,P01256,4,1399.55,0.0,997.04
OI00178101,ORD0083512,P01152,2,1194.53,0.15,903.34
OI00178102,ORD0083513,P00039,1,4287.12,0.25,2865.56
OI00178103,ORD0083513,P01782,1,466.81,0.0,396.12
OI00178104,ORD0083514,P00915,1,4957.95,0.3,2584.96
OI00178105,ORD0083514,P01287,4,5081.5,0.0,3941.85
OI00178106,ORD0083515,P01579,4,8147.51,0.05,5531.95
OI00178107,ORD0083515,P00319,3,1778.65,0.0,1308.59
OI00178108,ORD0083515,P01425,1,1719.91,0.0,1246.27
OI00178109,ORD0083515,P01488,4,2030.87,0.5,1626.37
OI00178110,ORD0083515,P01680,1,2748.9,0.05,2172.36
OI00178111,ORD0083516,P01571,8,2856.57,0.15,2796.0
OI00178112,ORD0083517,P01807,1,264.84,0.05,213.03
OI00178113,ORD0083518,P00263,1,3481.34,0.1,2072.28
OI00178114,ORD0083519,P00687,1,2637.85,0.1,2023.97
OI00178115,ORD0083519,P00698,2,1436.98,0.05,1253.93
OI00178116,ORD0083519,P00574,1,1130.93,0.0,916.19
OI00178117,ORD0083520,P01071,5,3670.12,0.05,1973.87
OI00178118,ORD0083521,P01168,3,1210.46,0.05,1195.21
OI00178119,ORD0083521,P01590,1,2215.94,0.05,1532.63
OI00178120,ORD0083522,P00657,1,1983.28,0.05,1196.14
OI00178121,ORD0083523,P01243,1,6078.3,0.25,4730.08
OI00178122,ORD0083524,P00888,4,491.26,0.15,267.55
OI00178123,ORD0083524,P01518,2,664.66,0.0,560.87
OI00178124,ORD0083524,P00875,4,504.34,0.0,433.52
OI00178125,ORD0083525,P00475,1,2008.94,0.0,1267.97
OI00178126,ORD0083526,P00741,2,1412.15,0.0,1175.68
OI00178127,ORD0083526,P00689,8,855.06,0.2,631.08
OI00178128,ORD0083527,P00066,2,6649.36,0.1,4832.22
OI00178129,ORD0083527,P00880,10,1204.29,0.1,964.94
OI00178130,ORD0083528,P01107,5,1606.53,0.3,1219.15
OI00178131,ORD0083528,P00002,2,275.0,0.1,159.4
OI00178132,ORD0083528,P00738,3,525.22,0.15,378.91
OI00178133,ORD0083529,P01304,2,2207.03,0.3,2120.27
OI00178134,ORD0083529,P01998,1,986.6,0.0,619.28
OI00178135,ORD0083529,P01702,6,1937.49,0.05,1404.26
OI00178136,ORD0083529,P01713,2,15221.6,0.1,9919.56
OI00178137,ORD0083530,P00971,1,1967.07,0.0,1477.67
OI00178138,ORD0083531,P01693,6,6466.03,0.2,4581.34
OI00178139,ORD0083532,P01370,2,735.36,0.2,566.0
OI00178140,ORD0083533,P01610,2,4954.59,0.0,3730.23
OI00178141,ORD0083533,P00292,1,1674.2,0.05,1181.75
OI00178142,ORD0083533,P00197,10,858.98,0.0,590.32
OI00178143,ORD0083533,P01658,8,1803.93,0.5,1748.64
OI00178144,ORD0083533,P01499,2,243.39,0.1,225.98
OI00178145,ORD0083533,P00074,10,931.02,0.0,539.15
OI00178146,ORD0083534,P01186,1,1182.05,0.05,940.51
OI00178147,ORD0083534,P00849,2,1412.09,0.2,1100.91
OI00178148,ORD0083535,P00641,1,1457.55,0.2,1320.69
OI00178149,ORD0083535,P01601,2,1331.35,0.2,1146.1
OI00178150,ORD0083535,P00577,3,1313.2,0.15,900.0
OI00178151,ORD0083535,P01190,1,12468.16,0.1,8896.04
OI00178152,ORD0083535,P00323,1,3906.32,0.1,2797.33
OI00178153,ORD0083536,P01157,1,894.54,0.05,510.99
OI00178154,ORD0083536,P01412,1,1623.67,0.0,1171.53
OI00178155,ORD0083536,P00632,4,2359.49,0.0,1823.64
OI00178156,ORD0083536,P00174,1,2866.24,0.0,2696.47
OI00178157,ORD0083536,P00391,1,6168.84,0.05,4059.21
OI00178158,ORD0083537,P00592,6,679.27,0.0,368.95
OI00178159,ORD0083537,P00048,1,175.82,0.2,116.12
OI00178160,ORD0083537,P01557,4,464.46,0.0,324.9
OI00178161,ORD0083537,P00074,2,883.19,0.0,539.15
OI00178162,ORD0083538,P00204,4,1964.0,0.05,1576.26
OI00178163,ORD0083539,P01400,2,887.24,0.0,801.26
OI00178164,ORD0083539,P00589,1,778.31,0.1,545.88
OI00178165,ORD0083540,P01424,5,1856.0,0.1,859.48
OI00178166,ORD0083541,P00604,1,1033.68,0.25,809.12
OI00178167,ORD0083541,P01528,3,655.26,0.0,579.8
OI00178168,ORD0083542,P00264,1,2397.22,0.1,2014.21
OI00178169,ORD0083542,P01396,2,3845.86,0.2,2930.8
OI00178170,ORD0083543,P01931,2,1162.86,0.0,814.4
OI00178171,ORD0083543,P01826,2,1270.5,0.05,1035.35
OI00178172,ORD0083543,P01149,4,908.07,0.05,428.34
OI00178173,ORD0083543,P01490,1,3923.97,0.0,2485.65
OI00178174,ORD0083544,P01985,1,8157.88,0.2,6804.28
OI00178175,ORD0083544,P01245,2,1330.16,0.05,765.78
OI00178176,ORD0083545,P01752,1,1526.88,0.2,1004.25
OI00178177,ORD0083545,P01670,3,731.44,0.0,546.72
OI00178178,ORD0083545,P00520,1,301.53,0.2,251.95
OI00178179,ORD0083546,P00218,3,1057.72,0.1,961.5
OI00178180,ORD0083546,P01067,1,787.29,0.2,449.69
OI00178181,ORD0083546,P00062,3,403.38,0.0,246.18
OI00178182,ORD0083547,P01090,1,2666.25,0.1,2185.81
OI00178183,ORD0083547,P01070,1,2332.69,0.05,1424.15
OI00178184,ORD0083548,P00629,1,453.87,0.05,407.33
OI00178185,ORD0083549,P00981,1,1036.4,0.15,741.35
OI00178186,ORD0083549,P01697,1,1040.31,0.2,861.82
OI00178187,ORD0083549,P01742,4,1151.07,0.1,1151.86
OI00178188,ORD0083550,P00130,3,1183.86,0.0,796.6
OI00178189,ORD0083551,P01414,2,248.98,0.05,219.74
OI00178190,ORD0083551,P00317,1,616.03,0.25,438.23
OI00178191,ORD0083552,P00756,1,560.09,0.1,443.18
OI00178192,ORD0083553,P00814,2,485.11,0.15,299.48
OI00178193,ORD0083553,P00496,1,5598.23,0.05,4894.09
OI00178194,ORD0083554,P01095,2,566.75,0.15,479.47
OI00178195,ORD0083554,P00098,1,905.55,0.05,595.98
OI00178196,ORD0083555,P00024,2,2573.88,0.25,2041.0
OI00178197,ORD0083555,P00626,1,277.13,0.0,153.56
OI00178198,ORD0083555,P01556,1,1040.06,0.1,844.86
OI00178199,ORD0083555,P00298,2,904.88,0.3,828.54
OI00178200,ORD0083556,P01764,2,1680.05,0.15,1071.02
OI00178201,ORD0083557,P00525,2,1936.73,0.1,1527.81
OI00178202,ORD0083558,P00665,1,1690.31,0.15,952.3
OI00178203,ORD0083559,P01454,2,1412.79,0.1,1061.21
OI00178204,ORD0083559,P01144,1,1413.23,0.0,770.9
OI00178205,ORD0083560,P00741,1,1465.33,0.25,1175.68
OI00178206,ORD0083560,P00567,3,603.02,0.2,550.42
OI00178207,ORD0083560,P00695,8,1116.45,0.1,756.93
OI00178208,ORD0083561,P00631,1,397.43,0.15,298.98
OI00178209,ORD0083561,P01420,1,525.1,0.1,412.1
OI00178210,ORD0083562,P01900,2,1001.82,0.05,713.54
OI00178211,ORD0083563,P01830,1,2303.49,0.1,1798.51
OI00178212,ORD0083564,P00326,2,5106.7,0.0,2693.21
OI00178213,ORD0083565,P00851,1,437.38,0.2,248.89
OI00178214,ORD0083565,P01625,1,1166.85,0.15,1010.89
OI00178215,ORD0083566,P00989,3,2289.17,0.0,1599.25
OI00178216,ORD0083566,P01692,1,823.39,0.3,548.24
OI00178217,ORD0083566,P01839,3,192.5,0.1,125.48
OI00178218,ORD0083567,P01518,2,611.2,0.0,560.87
OI00178219,ORD0083567,P01631,1,2074.09,0.05,1815.77
OI00178220,ORD0083567,P01025,1,7063.34,0.1,4869.95
OI00178221,ORD0083567,P01996,4,1319.64,0.3,1074.68
OI00178222,ORD0083567,P00474,5,1716.98,0.15,1344.16
OI00178223,ORD0083567,P01242,1,313.62,0.15,223.62
OI00178224,ORD0083568,P00009,4,892.09,0.0,633.33
OI00178225,ORD0083569,P01140,5,437.96,0.05,276.25
OI00178226,ORD0083570,P01269,1,10035.95,0.25,6823.91
OI00178227,ORD0083570,P00080,6,1964.98,0.1,1449.77
OI00178228,ORD0083571,P00642,3,504.82,0.1,436.8
OI00178229,ORD0083571,P00484,5,4655.74,0.1,3758.18
OI00178230,ORD0083572,P00069,6,1510.7,0.3,1262.4
OI00178231,ORD0083572,P01223,1,462.19,0.15,342.47
OI00178232,ORD0083572,P00364,1,400.02,0.0,379.12
OI00178233,ORD0083573,P00006,4,330.21,0.0,238.83
OI00178234,ORD0083573,P01837,1,1920.38,0.0,1939.09
OI00178235,ORD0083573,P00750,6,1286.39,0.1,967.74
OI00178236,ORD0083574,P01621,2,988.55,0.0,640.8
OI00178237,ORD0083575,P00906,1,1160.02,0.05,965.79
OI00178238,ORD0083575,P00526,1,1751.76,0.0,1008.94
OI00178239,ORD0083575,P01523,3,248.52,0.05,213.12
OI00178240,ORD0083576,P01032,3,438.79,0.05,341.79
OI00178241,ORD0083576,P01405,5,1991.33,0.1,1428.97
OI00178242,ORD0083577,P00732,2,640.37,0.1,432.19
OI00178243,ORD0083578,P01081,2,754.46,0.05,582.72
OI00178244,ORD0083578,P01956,1,1988.74,0.0,1489.48
OI00178245,ORD0083578,P00089,1,3455.58,0.0,2335.26
OI00178246,ORD0083578,P00595,1,313.06,0.1,146.04
OI00178247,ORD0083578,P01673,2,1901.11,0.05,1098.68
OI00178248,ORD0083578,P00775,5,595.58,0.4,558.78
OI00178249,ORD0083579,P00242,2,210.37,0.0,127.5
OI00178250,ORD0083580,P00912,2,307.54,0.1,239.45
OI00178251,ORD0083581,P00567,2,594.63,0.15,550.42
OI00178252,ORD0083581,P01356,8,2059.42,0.05,1576.44
OI00178253,ORD0083582,P01071,3,3644.48,0.0,1973.87
OI00178254,ORD0083582,P01572,1,441.54,0.05,352.62
OI00178255,ORD0083583,P01584,2,117.42,0.15,85.49
OI00178256,ORD0083583,P01967,1,339.81,0.05,243.95
OI00178257,ORD0083584,P00197,1,840.7,0.1,590.32
OI00178258,ORD0083584,P01818,3,1497.74,0.05,828.84
OI00178259,ORD0083584,P00294,1,154.94,0.0,133.49
OI00178260,ORD0083585,P00798,1,1951.55,0.3,1557.53
OI00178261,ORD0083586,P01204,3,915.51,0.0,598.62
OI00178262,ORD0083586,P01497,6,1557.88,0.05,683.92
OI00178263,ORD0083586,P01988,1,920.8,0.15,776.4
OI00178264,ORD0083587,P00083,1,1558.57,0.0,1501.44
OI00178265,ORD0083587,P01383,1,1876.72,0.0,1071.65
OI00178266,ORD0083588,P00573,1,1434.56,0.0,1118.95
OI00178267,ORD0083589,P01177,1,2487.01,0.15,1570.33
OI00178268,ORD0083589,P01303,2,1700.45,0.05,1333.3
OI00178269,ORD0083589,P00622,6,5107.15,0.0,4820.98
OI00178270,ORD0083589,P01793,1,887.89,0.0,709.39
OI00178271,ORD0083589,P01033,8,1786.34,0.1,1413.39
OI00178272,ORD0083589,P00090,1,931.11,0.15,533.72
OI00178273,ORD0083590,P00353,2,1466.34,0.3,1263.3
OI00178274,ORD0083590,P01837,2,1977.7,0.05,1939.09
OI00178275,ORD0083590,P00447,1,418.99,0.15,246.76
OI00178276,ORD0083590,P01112,4,2975.76,0.2,2091.73
OI00178277,ORD0083591,P01908,2,821.81,0.2,762.15
OI00178278,ORD0083592,P01676,2,375.98,0.3,379.73
