product_id,product_name,category,subcategory,brand,unit_cost,standard_price,supplier_id,launch_date
P01508,Office Supplies Product 1508,Office Supplies,Stationery,TechOne,200.04,232.02,S0213,2023-01-03
P01509,Electronics Product 1509,Electronics,Audio,HomePro,1666.5,2213.7,S0018,2023-12-24
P01510,Home Appliances Product 1510,Home Appliances,Small Appliances,Prime,2519.87,3129.37,S0282,2021-02-14
P01511,Electronics Product 1511,Electronics,Mobiles,Urbanix,703.53,926.44,S0128,2021-05-04
P01512,Electronics Product 1512,Electronics,Accessories,Urbanix,306.21,357.56,S0173,2023-07-13
P01513,Clothing Product 1513,Clothing,Footwear,Prime,2183.15,3081.07,S0001,2023-05-14
P01514,Home Appliances Product 1514,Home Appliances,Small Appliances,Urbanix,269.37,361.61,S0094,2022-12-28
P01515,Accessories Product 1515,Accessories,Personal Accessories,Urbanix,677.77,1003.98,S0236,2021-06-14
P01516,Furniture Product 1516,Furniture,Storage,Urbanix,818.44,1152.8,S0100,2025-03-13
P01517,Electronics Product 1517,Electronics,Audio,Nova,1740.94,2454.34,S0050,2023-01-12
P01518,Accessories Product 1518,Accessories,Personal Accessories,ValueMax,560.87,641.27,S0028,2023-05-08
P01519,Electronics Product 1519,Electronics,Audio,Vertex,411.96,605.16,S0278,2023-01-07
P01520,Electronics Product 1520,Electronics,Audio,Vertex,1010.91,1324.77,S0244,2023-06-27
P01521,Furniture Product 1521,furniture,Desks,Vertex,2451.17,3282.85,S0014,2024-03-29
P01522,Office Supplies Product 1522,Office Supplies,Writing,ValueMax,7389.4,11819.75,S0278,2024-10-26
P01523,Accessories Product 1523,Accessories,Travel,Prime,213.12,265.76,S0247,2023-09-30
P01524,Home Appliances Product 1524,Home Appliances,Small Appliances,Urbanix,978.5,1644.87,S0108,2021-10-30
P01525,Clothing Product 1525,Clothing,Kids,Prime,237.07,404.86,S0197,2025-05-16
P01526,Electronics Product 1526,Electronics,Laptops,Nova,2176.22,3323.88,S0078,2022-06-04
P01527,Furniture Product 1527,Furniture,Storage,Urbanix,388.73,469.44,S0075,2021-01-30
P01528,Office Supplies Product 1528,Office Supplies,Paper,Vertex,579.8,611.2,S0215,2021-03-13
P01529,Electronics Product 1529,Electronics,Laptops,TechOne,414.13,665.68,S0061,2024-11-13
P01530,Furniture Product 1530,Furniture,Chairs,Nova,799.35,1111.96,S0107,2022-12-08
P01531,Furniture Product 1531,Furniture,Storage,Prime,1333.77,1657.85,S0108,2021-02-11
P01532,Electronics Product 1532,Electronics,Accessories,TechOne,1192.5,1946.48,S0046,2025-01-20
P01533,Office Supplies Product 1533,Office Supplies,Writing,TechOne,973.76,1193.1,S0249,2022-07-10
P01534,Clothing Product 1534,Clothing,Women,Apex,245.17,317.41,S0203,2025-11-20
P01535,Electronics Product 1535,Electronics,Laptops,Vertex,1683.34,2484.59,S0259,2025-05-25
P01536,Office Supplies Product 1536,Office Supplies,Writing,Urbanix,957.55,1138.1,S0158,2021-03-29
P01537,Home Appliances Product 1537,Home Appliances,Kitchen,Vertex,2841.22,3834.57,S0053,2024-06-14
P01538,Home Appliances Product 1538,Home Appliances,Small Appliances,HomePro,367.25,591.31,S0084,2024-01-06
P01539,Home Appliances Product 1539,Home Appliances,Small Appliances,Urbanix,171.36,241.73,S0107,2021-11-10
P01540,Office Supplies Product 1540,Office Supplies,Printing,HomePro,702.01,1159.86,S0283,2022-09-19
P01541,Home Appliances Product 1541,Home Appliances,Cleaning,HomePro,2704.19,4385.37,S0072,2023-06-15
P01542,Furniture Product 1542,Furniture,Chairs,ValueMax,1027.87,1409.54,S0208,2021-09-24
P01543,Furniture Product 1543,Furniture,Desks,Urbanix,943.49,982.8,S0037,2024-08-10
P01544,Electronics Product 1544,Electronics,Accessories,ValueMax,422.45,502.57,S0287,2022-05-22
P01545,Office Supplies Product 1545,Office Supplies,Stationery,Prime,4549.1,6959.36,S0194,2025-09-07
P01546,Office Supplies Product 1546,Office Supplies,Printing,HomePro,379.3,428.58,S0130,2025-01-03
P01547,Furniture Product 1547,Furniture,Chairs,HomePro,443.08,580.96,S0104,2024-03-03
P01548,Home Appliances Product 1548,Home Appliances,Kitchen,TechOne,1477.23,2121.99,S0107,2021-08-07
P01549,Furniture Product 1549,Furniture,Chairs,Prime,109.35,187.55,S0068,2021-02-15
P01550,Furniture Product 1550,Furniture,Home Office,TechOne,3380.49,4292.68,S0180,2021-09-24
P01551,Electronics Product 1551,Electronics,Audio,Urbanix,1779.41,2240.09,S0260,2023-07-01
P01552,Office Supplies Product 1552,Office Supplies,Paper,Prime,2168.43,2949.26,S0073,2024-11-26
P01553,Furniture Product 1553,Furniture,Storage,Prime,1457.12,2096.85,S0225,2021-10-07
P01554,Furniture Product 1554,Furniture,Storage,HomePro,761.39,1021.42,S0170,2024-07-14
P01555,Furniture Product 1555,Furniture,Storage,Apex,259.06,414.44,S0233,2021-03-29
P01556,Home Appliances Product 1556,Home Appliances,Cooling,Nova,844.86,1043.15,S0231,2022-04-30
P01557,Accessories Product 1557,Accessories,Bags,TechOne,324.9,452.52,S0012,2023-12-29
P01558,Office Supplies Product 1558,Office Supplies,Paper,TechOne,1337.55,1951.26,S0007,2025-02-20
P01559,Clothing Product 1559,Clothing,Kids,Nova,2070.45,2688.82,S0275,2024-11-18
P01560,Home Appliances Product 1560,Home Appliances,Kitchen,ValueMax,3394.71,5254.74,S0047,2023-08-31
P01561,Accessories Product 1561,Accessories,Watches,HomePro,1244.54,1740.36,S0173,2021-03-07
P01562,Clothing Product 1562,Clothing,Men,Nova,1969.6,3024.96,S0226,2022-06-20
P01563,Accessories Product 1563,Accessories,Travel,Prime,633.5,891.52,S0152,2024-12-01
P01564,Accessories Product 1564,Accessories,Bags,TechOne,514.99,743.82,S0002,2021-05-29
P01565,Home Appliances Product 1565,Home Appliances,Kitchen,Urbanix,1528.62,1927.06,S0004,2024-07-13
P01566,Office Supplies Product 1566,Office Supplies,Writing,ValueMax,646.63,815.34,S0201,2024-07-08
P01567,Electronics Product 1567,Electronics,Laptops,Prime,954.28,1570.68,S0270,2024-10-04
P01568,Electronics Product 1568,Electronics,Mobiles,Vertex,276.74,415.25,S0104,2022-02-01
P01569,Office Supplies Product 1569,Office Supplies,Paper,Urbanix,413.59,496.93,S0164,2022-03-23
P01570,Office Supplies Product 1570,Office Supplies,Stationery,Apex,1612.73,2265.35,S0281,2021-12-29
P01571,Office Supplies Product 1571,Office Supplies,Printing,HomePro,2796.0,2912.5,S0248,2022-12-20
P01572,Clothing Product 1572,Clothing,Kids,ValueMax,352.62,447.83,S0163,2023-08-15
P01573,Office Supplies Product 1573,Office Supplies,Stationery,Vertex,1487.46,2346.53,S0197,2021-08-07
P01574,Home Appliances Product 1574,Home Appliances,Cooling,ValueMax,523.03,704.4,S0289,2023-11-02
P01575,Electronics Product 1575,Electronics,Audio,Apex,876.19,1219.97,S0240,2022-03-12
P01576,Furniture Product 1576,,Storage,Vertex,4751.42,4949.4,S0125,2023-10-23
P01577,Home Appliances Product 1577,Home Appliances,Cooling,ValueMax,2069.77,2690.72,S0208,2022-07-07
P01578,Home Appliances Product 1578,Home Appliances,Small Appliances,Urbanix,1851.58,2659.65,S0099,2025-10-09
P01579,Accessories Product 1579,Accessories,Watches,Apex,5531.95,8093.91,S0277,2022-08-06
P01580,Home Appliances Product 1580,Home Appliances,Cleaning,HomePro,376.2,593.6,S0029,2025-05-10
P01581,Accessories Product 1581,Accessories,Personal Accessories,Nova,336.26,447.74,S0068,2021-11-16
P01582,Furniture Product 1582,Furniture,Home Office,Vertex,435.14,582.86,S0104,2021-06-04
P01583,Office Supplies Product 1583,Office Supplies,Writing,HomePro,803.1,930.36,S0061,2021-12-11
P01584,Furniture Product 1584,Furniture,Chairs,Urbanix,85.49,113.92,S0179,2023-02-05
P01585,Clothing Product 1585,Clothing,Women,Nova,834.93,975.21,S0214,2025-07-04
P01586,Accessories Product 1586,Accessories,Personal Accessories,Nova,636.79,696.11,S0268,2021-11-18
P01587,Furniture Product 1587,Furniture,Chairs,TechOne,2203.31,2627.63,S0151,2024-12-01
P01588,Office Supplies Product 1588,Office Supplies,Printing,Vertex,988.58,1707.01,S0187,2024-06-25
P01589,Furniture Product 1589,Furniture,Home Office,Nova,498.23,658.12,S0180,2022-09-21
P01590,Electronics Product 1590,Electronics,Accessories,Apex,1532.63,2164.7,S0002,2022-09-06
P01591,Electronics Product 1591,Electronics,Laptops,Nova,1932.57,2473.38,S0213,2025-09-26
P01592,Electronics Product 1592,Electronics,Audio,HomePro,505.82,556.42,S0007,2024-07-28
P01593,Accessories Product 1593,Accessories,Personal Accessories,Apex,466.43,732.93,S0165,2022-03-13
P01594,Office Supplies Product 1594,Office Supplies,Writing,HomePro,122.79,129.63,S0300,2025-07-23
P01595,Home Appliances Product 1595,Home Appliances,Small Appliances,Prime,316.7,403.19,S0237,2023-01-13
P01596,Clothing Product 1596,Clothing,Women,TechOne,420.04,571.12,S0152,2021-05-26
P01597,Electronics Product 1597,Electronics,Audio,HomePro,913.65,1292.38,S0096,2025-01-24
P01598,Electronics Product 1598,Electronics,Audio,Prime,374.23,466.24,S0252,2025-05-05
P01599,Home Appliances Product 1599,Home Appliances,Small Appliances,Nova,656.21,718.11,S0258,2023-03-20
P01600,Furniture Product 1600,Furniture,Home Office,Urbanix,285.47,352.39,S0111,2024-07-08
P01601,Accessories Product 1601,Accessories,Watches,Vertex,1146.1,1423.95,S0033,2022-03-05
P01602,Electronics Product 1602,Electronics,Accessories,Nova,1482.88,1836.82,S0175,2025-04-01
P01603,Clothing Product 1603,Clothing,Men,Urbanix,1135.86,1794.43,S0191,2022-11-04
P01604,Home Appliances Product 1604,Home Appliances,Cleaning,Vertex,1034.34,1214.93,S0281,2022-05-03
P01605,Furniture Product 1605,Furniture,Storage,Nova,179.86,256.98,S0268,2023-07-03
P01606,Furniture Product 1606,Furniture,Chairs,Urbanix,461.04,645.56,S0069,2022-05-03
P01607,Accessories Product 1607,Accessories,Watches,Apex,506.23,798.53,S0076,2024-02-07
P01608,Furniture Product 1608,Furniture,Storage,Vertex,595.94,801.74,S0300,2024-09-26
P01609,Office Supplies Product 1609,Office Supplies,Writing,Urbanix,841.88,1293.44,S0099,2023-01-11
P01610,Office Supplies Product 1610,Office Supplies,Stationery,Nova,3730.23,4992.13,S0138,2024-11-30
P01611,Furniture Product 1611,Furniture,Desks,Nova,1855.88,2703.15,S0092,2023-02-27
P01612,Home Appliances Product 1612,Home Appliances,Kitchen,Vertex,393.49,447.0,S0119,2025-11-06
P01613,Home Appliances Product 1613,Home Appliances,Cooling,Prime,2270.28,2364.87,S0170,2022-04-27
P01614,Furniture Product 1614,Furniture,Desks,HomePro,1575.88,2276.47,S0088,2024-07-10
P01615,Home Appliances Product 1615,Home Appliances,Cooling,TechOne,368.12,535.93,S0124,2023-09-05
P01616,Electronics Product 1616,Electronics,Audio,HomePro,500.0,2804.39,S0106,2025-09-18
P01617,Electronics Product 1617,Electronics,Accessories,Apex,799.86,1022.19,S0033,2022-02-05
P01618,Clothing Product 1618,Clothing,Men,ValueMax,170.24,292.99,S0237,2021-12-26
P01619,Accessories Product 1619,Accessories,Travel,Urbanix,1468.01,1891.79,S0268,2025-05-03
P01620,Electronics Product 1620,Electronics,Laptops,TechOne,1025.51,1490.76,S0148,2025-07-03
P01621,Electronics Product 1621,Electronics,Laptops,ValueMax,640.8,955.66,S0062,2024-09-25
P01622,Office Supplies Product 1622,Office Supplies,Stationery,Apex,645.13,1155.89,S0193,2023-05-17
P01623,Home Appliances Product 1623,Home Appliances,Kitchen,TechOne,445.32,584.64,S0161,2023-01-19
P01624,Electronics Product 1624,Electronics,Accessories,Vertex,1756.71,2208.81,S0166,2024-05-01
P01625,Office Supplies Product 1625,Office Supplies,Stationery,ValueMax,1010.89,1148.98,S0179,2024-09-25
P01626,Home Appliances Product 1626,Home Appliances,Cooling,Apex,814.62,1417.32,S0216,2022-05-19
P01627,Furniture Product 1627,Furniture,Desks,Vertex,1179.74,1715.09,S0013,2021-01-13
P01628,Electronics Product 1628,Electronics,Laptops,Nova,258.97,378.23,S0030,2021-05-15
P01629,Electronics Product 1629,Electronics,Mobiles,HomePro,220.81,490.68,S0029,2022-09-21
P01630,Office Supplies Product 1630,Office Supplies,Stationery,Prime,91.83,131.65,S0047,2024-05-29
P01631,Office Supplies Product 1631,Office Supplies,Paper,Urbanix,1815.77,2110.79,S0292,2023-03-15
P01632,Home Appliances Product 1632,Home Appliances,Cooling,Prime,267.64,357.05,S0220,2023-05-08
P01633,Clothing Product 1633,Clothing,Kids,ValueMax,1133.74,1370.11,S0200,2022-04-05
P01634,Clothing Product 1634,Clothing,Women,Prime,1338.31,1739.0,S0210,2024-09-28
P01635,Accessories Product 1635,Accessories,Travel,Nova,1688.17,2191.69,S0011,2024-08-13
P01636,Office Supplies Product 1636,Office Supplies,Writing,Urbanix,283.92,359.98,S0064,2025-10-24
P01637,Office Supplies Product 1637,Office Supplies,Paper,Vertex,977.39,1124.3,S0239,2025-02-15
P01638,Accessories Product 1638,Accessories,Watches,HomePro,3639.32,6376.39,S0139,2022-11-25
P01639,Furniture Product 1639,Furniture,Chairs,TechOne,4665.18,6663.44,S0153,2024-07-10
P01640,Clothing Product 1640,Clothing,Footwear,TechOne,2423.84,3220.85,S0226,2022-10-02
P01641,Home Appliances Product 1641,Home Appliances,Small Appliances,HomePro,1100.24,1681.72,S0023,2025-05-12
P01642,Electronics Product 1642,Electronics,Mobiles,TechOne,299.93,439.21,S0240,2024-01-20
P01643,Office Supplies Product 1643,Office Supplies,Writing,Prime,1729.33,2461.92,S0205,2025-03-04
P01644,Electronics Product 1644,Electronics,Audio,HomePro,677.77,1024.6,S0122,2022-05-29
P01645,Electronics Product 1645,Electronics,Audio,Nova,1506.25,2101.92,S0150,2021-01-28
P01646,Office Supplies Product 1646,office supplies,Stationery,Apex,422.52,637.3,S0023,2021-09-15
P01647,Furniture Product 1647,Furniture,Home Office,Apex,660.86,1009.43,S0062,2023-08-28
P01648,Home Appliances Product 1648,Home Appliances,Small Appliances,Nova,1009.26,1414.07,S0074,2025-10-21
P01649,Accessories Product 1649,Accessories,Travel,Apex,1154.46,1535.11,S0264,2024-02-19
P01650,Home Appliances Product 1650,Home Appliances,Small Appliances,HomePro,1134.36,1966.09,S0034,2025-01-17
P01651,Furniture Product 1651,Furniture,Home Office,Urbanix,523.0,672.42,S0088,2023-05-07
P01652,Furniture Product 1652,Furniture,Storage,Apex,216.37,313.18,S0040,2025-10-16
P01653,Furniture Product 1653,Furniture,Chairs,Urbanix,4195.55,6092.79,S0086,2025-09-14
P01654,Electronics Product 1654,Electronics,Mobiles,Urbanix,11439.39,14462.74,S0004,2022-02-02
P01655,Accessories Product 1655,Accessories,Bags,Vertex,1521.94,1877.13,S0082,2025-04-23
P01656,Office Supplies Product 1656,Office Supplies,Stationery,Urbanix,244.38,319.29,S0218,2021-02-02
P01657,Furniture Product 1657,Furniture,Home Office,TechOne,431.56,553.84,S0231,2023-12-18
P01658,Home Appliances Product 1658,Home Appliances,Small Appliances,ValueMax,1748.64,1996.59,S0114,2023-03-10
P01659,Office Supplies Product 1659,Office Supplies,Writing,HomePro,3648.12,4587.97,S0212,2022-07-04
P01660,Electronics Product 1660,Electronics,Audio,Apex,250.97,356.8,S0186,2025-08-31
P01661,Electronics Product 1661,Electronics,Laptops,Apex,639.43,1059.7,S0271,2024-04-23
P01662,Clothing Product 1662,Clothing,Men,Prime,984.68,1459.73,S0242,2021-09-10
P01663,Home Appliances Product 1663,Home Appliances,Small Appliances,Prime,2734.86,2848.81,S0069,2021-09-12
P01664,Electronics Product 1664,Electronics,Mobiles,Apex,566.69,851.05,S0177,2021-08-02
P01665,Accessories Product 1665,Accessories,Personal Accessories,TechOne,197.4,251.2,S0236,2022-07-09
P01666,Home Appliances Product 1666,Home Appliances,Cleaning,Prime,1529.18,2233.39,S0092,2022-04-28
P01667,Home Appliances Product 1667,Home Appliances,Kitchen,Apex,2702.95,3695.51,S0172,2024-10-28
P01668,Furniture Product 1668,Furniture,Home Office,Prime,827.84,1104.87,S0121,2025-05-14
P01669,Electronics Product 1669,Electronics,Accessories,Urbanix,1332.11,1799.6,S0093,2024-12-05
P01670,Home Appliances Product 1670,Home Appliances,Cooling,Urbanix,546.72,746.64,S0060,2023-06-25
P01671,Furniture Product 1671,furniture,Desks,Nova,306.75,515.07,S0011,2024-06-23
P01672,Clothing Product 1672,Clothing,Kids,Prime,2451.57,3349.29,S0225,2025-09-19
P01673,Home Appliances Product 1673,Home Appliances,Small Appliances,HomePro,1098.68,1767.94,S0246,2021-04-08
P01674,Electronics Product 1674,,Audio,HomePro,1246.26,1959.5,S0196,2025-07-09
P01675,Home Appliances Product 1675,Home Appliances,Cleaning,ValueMax,3574.77,5389.41,S0073,2024-08-13
P01676,Accessories Product 1676,Accessories,Watches,Nova,379.73,417.9,S0006,2022-12-07
P01677,Clothing Product 1677,Clothing,Kids,TechOne,427.23,690.94,S0190,2023-03-30
P01678,Office Supplies Product 1678,Office Supplies,Paper,TechOne,1090.23,1405.31,S0060,2023-03-12
P01679,Home Appliances Product 1679,Home Appliances,Cooling,Prime,449.38,682.5,S0165,2021-10-16
P01680,Office Supplies Product 1680,Office Supplies,Stationery,Urbanix,2172.36,2625.99,S0292,2022-02-25
P01681,Home Appliances Product 1681,Home Appliances,Kitchen,Urbanix,844.21,994.94,S0002,2022-06-23
P01682,Home Appliances Product 1682,Home Appliances,Small Appliances,HomePro,236.77,444.76,S0174,2021-01-11
P01683,Home Appliances Product 1683,Home Appliances,Cleaning,TechOne,1058.2,1281.58,S0299,2023-07-04
P01684,Furniture Product 1684,Furniture,Desks,HomePro,875.61,1422.85,S0101,2023-05-20
P01685,Electronics Product 1685,Electronics,Audio,Apex,2194.46,3055.68,S0245,2022-08-25
P01686,Furniture Product 1686,Furniture,Desks,HomePro,1372.6,1777.95,S0249,2021-11-18
P01687,Office Supplies Product 1687,Office Supplies,Printing,Nova,1397.77,1903.07,S0146,2025-11-05
P01688,Office Supplies Product 1688,Office Supplies,Stationery,Apex,1421.8,1653.04,S0093,2024-05-23
P01689,Clothing Product 1689,Clothing,Footwear,Nova,727.07,994.12,S0205,2023-05-17
P01690,Office Supplies Product 1690,Office Supplies,Stationery,ValueMax,491.5,586.32,S0186,2024-08-11
P01691,Home Appliances Product 1691,Home Appliances,Cleaning,ValueMax,1232.69,1601.85,S0143,2022-11-11
P01692,Accessories Product 1692,Accessories,Personal Accessories,Apex,548.24,860.02,S0058,2022-01-29
P01693,Furniture Product 1693,Furniture,Home Office,Urbanix,4581.34,6502.22,S0224,2024-05-13
P01694,Clothing Product 1694,Clothing,Men,HomePro,4033.53,4592.86,S0064,2024-11-07
P01695,Clothing Product 1695,Clothing,Kids,HomePro,1457.07,2259.54,S0041,2024-04-02
P01696,Office Supplies Product 1696,Office Supplies,Stationery,HomePro,1280.24,1752.05,S0021,2023-10-31
P01697,Electronics Product 1697,Electronics,Laptops,Apex,861.82,1098.96,S0134,2021-01-05
P01698,Home Appliances Product 1698,Home Appliances,Small Appliances,Vertex,222.81,340.0,S0037,2024-03-10
P01699,Accessories Product 1699,Accessories,Personal Accessories,Nova,721.87,966.72,S0101,2024-02-03
P01700,Clothing Product 1700,Clothing,Women,Urbanix,1124.29,1328.06,S0073,2023-01-23
P01701,Accessories Product 1701,Accessories,Personal Accessories,Apex,823.01,1509.5,S0138,2022-03-21
P01702,Accessories Product 1702,Accessories,Watches,Prime,1404.26,1919.1,S0234,2025-11-22
P01703,Furniture Product 1703,Furniture,Desks,Apex,2225.61,3015.16,S0136,2022-11-16
P01704,Clothing Product 1704,Clothing,Women,Urbanix,462.77,600.6,S0168,2022-05-12
P01705,Office Supplies Product 1705,Office Supplies,Paper,ValueMax,370.92,606.07,S0043,2024-07-13
P01706,Accessories Product 1706,Accessories,Travel,Urbanix,4006.43,5120.12,S0034,2023-05-30
P01707,Electronics Product 1707,Electronics,Mobiles,TechOne,2294.62,2594.26,S0293,2023-10-15
P01708,Office Supplies Product 1708,Office Supplies,Paper,Prime,647.74,811.84,S0186,2024-03-29
P01709,Home Appliances Product 1709,Home Appliances,Cooling,Prime,643.91,1078.0,S0005,2022-11-04
P01710,Furniture Product 1710,Furniture,Home Office,Apex,700.38,1082.86,S0170,2021-10-05
P01711,Home Appliances Product 1711,Home Appliances,Cleaning,Urbanix,100.0,1238.49,S0004,2021-11-02
P01712,Office Supplies Product 1712,Office Supplies,Printing,Vertex,1140.99,1925.15,S0024,2025-09-11
P01713,Accessories Product 1713,Accessories,Watches,Prime,9919.56,15139.61,S0113,2023-07-12
P01714,Accessories Product 1714,Accessories,Personal Accessories,TechOne,1097.72,1450.75,S0197,2023-02-01
P01715,Furniture Product 1715,Furniture,Home Office,Vertex,1737.91,2327.79,S0187,2022-08-06
P01716,Home Appliances Product 1716,Home Appliances,Cleaning,Prime,154.89,222.2,S0238,2024-08-09
P01717,Furniture Product 1717,Furniture,Chairs,HomePro,600.87,738.91,S0054,2025-07-25
P01718,Clothing Product 1718,Clothing,Kids,HomePro,2991.6,4100.61,S0058,2024-11-04
P01719,Clothing Product 1719,Clothing,Men,Prime,1254.51,1794.34,S0160,2023-09-03
P01720,Home Appliances Product 1720,Home Appliances,Cleaning,Nova,89.87,100.0,S0261,2023-05-18
P01721,Electronics Product 1721,Electronics,Accessories,Nova,1763.39,2354.54,S0217,2025-04-30
P01722,Furniture Product 1722,Furniture,Desks,Prime,6211.8,8170.14,S0201,2025-04-12
P01723,Clothing Product 1723,Clothing,Kids,TechOne,102.28,163.07,S0029,2022-12-14
P01724,Clothing Product 1724,Clothing,Kids,Nova,5014.21,5483.31,S0264,2025-10-26
P01725,Office Supplies Product 1725,Office Supplies,Stationery,ValueMax,76.82,100.0,S0296,2025-02-19
P01726,Electronics Product 1726,Electronics,Mobiles,HomePro,2385.76,3065.84,S0175,2025-03-25
P01727,Furniture Product 1727,Furniture,Storage,Nova,754.24,1189.67,S0102,2021-04-14
P01728,Home Appliances Product 1728,Home Appliances,Kitchen,Urbanix,84.05,114.45,S0199,2021-08-26
P01729,Electronics Product 1729,Electronics,Mobiles,Vertex,1031.83,1874.72,S0193,2022-06-29
P01730,Office Supplies Product 1730,Office Supplies,Paper,ValueMax,2517.73,3793.02,S0279,2024-10-21
P01731,Accessories Product 1731,Accessories,Travel,Apex,1331.32,1726.69,S0034,2021-05-23
P01732,Electronics Product 1732,Electronics,Laptops,Urbanix,1520.53,2153.62,S0155,2021-06-01
P01733,Home Appliances Product 1733,Home Appliances,Small Appliances,Urbanix,608.54,795.05,S0213,2021-02-27
P01734,Furniture Product 1734,Furniture,Desks,Apex,120.15,186.55,S0105,2021-12-17
P01735,Home Appliances Product 1735,home appliances,Cooling,Nova,2069.07,2396.92,S0253,2025-08-04
P01736,Home Appliances Product 1736,Home Appliances,Cooling,Urbanix,5608.45,6903.82,S0020,2024-08-09
P01737,Accessories Product 1737,Accessories,Watches,Vertex,2541.45,3713.23,S0032,2024-08-01
P01738,Electronics Product 1738,Electronics,Accessories,Apex,99.85,164.38,S0238,2022-06-18
P01739,Office Supplies Product 1739,Office Supplies,Stationery,HomePro,250.66,263.8,S0038,2024-02-15
P01740,Home Appliances Product 1740,Home Appliances,Kitchen,Prime,305.15,514.97,S0126,2024-11-22
P01741,Furniture Product 1741,Furniture,Home Office,Vertex,181.52,243.98,S0085,2023-08-30
P01742,Furniture Product 1742,Furniture,Storage,Urbanix,1151.86,1254.22,S0207,2025-04-12
P01743,Electronics Product 1743,Electronics,Accessories,TechOne,1707.3,1778.44,S0004,2023-11-06
P01744,Accessories Product 1744,Accessories,Watches,Vertex,253.49,287.1,S0108,2022-08-16
P01745,Clothing Product 1745,Clothing,Men,Vertex,1910.63,2610.26,S0296,2024-03-11
P01746,Clothing Product 1746,Clothing,Men,Nova,1612.37,2188.96,S0111,2025-09-18
P01747,Home Appliances Product 1747,Home Appliances,Cleaning,TechOne,462.42,693.62,S0180,2025-02-17
P01748,Office Supplies Product 1748,Office Supplies,Stationery,Nova,792.68,1009.85,S0297,2023-06-29
P01749,Office Supplies Product 1749,Office Supplies,Printing,Apex,143.58,170.76,S0183,2023-12-26
P01750,Office Supplies Product 1750,Office Supplies,Stationery,ValueMax,663.91,860.76,S0227,2025-11-17
P01751,Clothing Product 1751,Clothing,Footwear,HomePro,878.43,1208.89,S0288,2024-09-28
P01752,Electronics Product 1752,Electronics,Laptops,Prime,1004.25,1420.59,S0186,2023-07-07
P01753,Accessories Product 1753,Accessories,Bags,Vertex,1417.84,1752.77,S0250,2022-05-28
P01754,Home Appliances Product 1754,Home Appliances,Cleaning,Nova,980.25,1531.98,S0153,2025-07-12
P01755,Furniture Product 1755,Furniture,Chairs,Vertex,729.76,921.25,S0245,2025-11-18
P01756,Clothing Product 1756,Clothing,Women,ValueMax,1305.21,1597.62,S0193,2021-05-10
P01757,Electronics Product 1757,Electronics,Mobiles,Vertex,2563.34,3268.57,S0102,2021-02-28
P01758,Accessories Product 1758,Accessories,Personal Accessories,Nova,678.98,1090.7,S0168,2021-07-30
P01759,Accessories Product 1759,Accessories,Personal Accessories,TechOne,1225.36,1648.58,S0101,2022-12-07
P01760,Accessories Product 1760,Accessories,Bags,Prime,796.38,996.16,S0120,2021-10-19
P01761,Furniture Product 1761,Furniture,Chairs,Urbanix,400.59,628.49,S0088,2025-05-29
P01762,Electronics Product 1762,Electronics,Laptops,HomePro,1043.96,2024.25,S0148,2025-07-27
P01763,Electronics Product 1763,Electronics,Laptops,Apex,488.33,688.73,S0105,2021-11-26
P01764,Electronics Product 1764,Electronics,Laptops,ValueMax,1071.02,1765.56,S0188,2025-02-22
P01765,Electronics Product 1765,Electronics,Mobiles,Prime,773.21,1234.39,S0111,2021-09-15
P01766,Electronics Product 1766,Electronics,Audio,HomePro,700.04,885.49,S0148,2024-12-07
P01767,Accessories Product 1767,Accessories,Watches,ValueMax,628.64,864.31,S0043,2022-10-29
P01768,Electronics Product 1768,Electronics,Mobiles,Prime,619.62,721.95,S0116,2021-03-15
P01769,Electronics Product 1769,electronics,Mobiles,Urbanix,173.69,231.43,S0107,2023-02-21
P01770,Home Appliances Product 1770,Home Appliances,Cooling,ValueMax,1394.87,1759.83,S0289,2025-02-10
P01771,Clothing Product 1771,Clothing,Women,Vertex,1165.18,1512.66,S0135,2025-08-31
P01772,Home Appliances Product 1772,Home Appliances,Kitchen,Nova,2259.32,2806.65,S0007,2021-08-10
P01773,Clothing Product 1773,Clothing,Women,Apex,535.12,705.3,S0093,2025-03-06
P01774,Accessories Product 1774,Accessories,Bags,ValueMax,5404.82,7986.12,S0219,2022-06-20
P01775,Clothing Product 1775,Clothing,Women,Nova,609.03,820.85,S0050,2023-04-27
P01776,Office Supplies Product 1776,Office Supplies,Printing,TechOne,458.38,500.18,S0049,2021-07-18
P01777,Clothing Product 1777,Clothing,Women,TechOne,357.45,444.25,S0113,2025-11-11
P01778,Office Supplies Product 1778,Office Supplies,Stationery,ValueMax,186.89,211.91,S0108,2024-12-13
P01779,Furniture Product 1779,Furniture,Storage,Prime,3920.56,5556.39,S0145,2024-03-18
P01780,Office Supplies Product 1780,Office Supplies,Stationery,Urbanix,3213.1,4727.46,S0011,2024-08-19
P01781,Electronics Product 1781,Electronics,Laptops,Apex,1541.23,2188.17,S0217,2025-05-14
P01782,Home Appliances Product 1782,Home Appliances,Kitchen,Vertex,396.12,489.8,S0065,2021-09-19
P01783,Furniture Product 1783,Furniture,Home Office,TechOne,5178.31,7341.84,S0214,2022-03-26
P01784,Electronics Product 1784,Electronics,Accessories,HomePro,655.93,844.17,S0170,2021-03-10
P01785,Furniture Product 1785,Furniture,Storage,Prime,773.74,916.95,S0061,2023-06-12
