order_id,order_date,customer_id,region_id,channel_id,payment_method,order_status
ORD0081871,2025-12-12,C09783,R02,CH02,Credit Card,Pending
ORD0081872,2025-08-06,C08582,R04,CH01,UPI,Completed
ORD0081873,2025-05-03,C01217,R04,CH04,UPI,Completed
ORD0081874,2024-11-27,C02803,R07,CH01,Debit Card,Completed
ORD0081875,2025-12-24,C07422,R01,CH02,UPI,Completed
ORD0081876,2025-01-25,C07042,R01,CH03,Net Banking,Partially Returned
ORD0081877,2025-05-11,C08684,R05,CH01,UPI,Completed
ORD0081878,2026-06-29,C01027,R02,CH01,Debit Card,Completed
ORD0081879,2024-10-08,C00392,R01,CH03,UPI,Completed
ORD0081880,2025-01-14,C03006,R03,CH04,COD,Completed
ORD0081881,2024-03-23,C00907,R02,CH01,COD,Completed
ORD0081882,2024-11-12,C03709,R04,CH02,Debit Card,Completed
ORD0081883,2026-03-17,C00031,R03,CH01,Net Banking,Completed
ORD0081884,2024-09-29,C02840,R07,CH02,COD,Completed
ORD0081885,2026-01-16,C04863,R01,CH01,Debit Card,Completed
ORD0081886,2025-05-08,C02632,R02,CH04,COD,Completed
ORD0081887,2025-05-13,C06589,R05,CH01,Debit Card,Completed
ORD0081888,2026-06-13,C00658,R01,CH03,Wallet,Completed
ORD0081889,2025-02-26,C01834,R01,CH01,COD,Partially Returned
ORD0081890,2024-10-23,C00968,R01,CH04,Debit Card,Completed
ORD0081891,2025-08-25,C03082,R01,CH02,Debit Card,Completed
ORD0081892,2025-04-02,C07739,R07,CH01,UPI,Cancelled
ORD0081893,2025-03-06,C06037,R02,CH01,UPI,Completed
ORD0081894,2026-03-14,C07888,R07,CH01,Credit Card,Completed
ORD0081895,2025-11-07,C08684,R05,CH03,COD,Completed
ORD0081896,2025-01-07,C01691,R03,CH01,Credit Card,Completed
ORD0081897,2024-07-02,C09244,R07,CH03,Net Banking,Completed
ORD0081898,2024-03-14,C00246,R06,CH03,Debit Card,Completed
ORD0081899,2024-09-07,C00135,R02,CH02,Credit Card,Completed
ORD0081900,2026-06-06,C03407,R02,CH01,UPI,Completed
ORD0081901,2024-04-27,C04422,R01,CH01,Credit Card,Completed
ORD0081902,2026-06-28,C07000,R03,CH01,Cash,Pending
ORD0081903,2025-08-15,C05678,R02,CH04,Credit Card,Cancelled
ORD0081904,2025-03-23,C03806,R01,CH01,COD,Completed
ORD0081905,2026-01-29,C02038,R07,CH03,COD,Completed
ORD0081906,2024-10-21,C05829,R02,CH01,Wallet,Cancelled
ORD0081907,2024-02-25,C04533,R02,CH02,Debit Card,Completed
ORD0081908,2024-06-28,C06513,R01,CH03,UPI,Completed
ORD0081909,2025-12-18,C04529,R07,CH03,Cash,Completed
ORD0081910,2025-06-21,C04723,R01,CH03,Wallet,Completed
ORD0081911,2025-02-28,C02355,R04,CH01,UPI,Completed
ORD0081912,2025-11-20,C09913,R02,CH02,Debit Card,Completed
ORD0081913,2025-03-12,C03225,R01,CH01,UPI,Completed
ORD0081914,2025-03-03,C00954,R01,CH01,Credit Card,Partially Returned
ORD0081915,2026-04-07,C09505,R02,CH01,COD,Returned
ORD0081916,2025-06-12,C02140,R05,CH03,UPI,Completed
ORD0081917,2025-08-29,C02492,R04,CH03,Debit Card,Completed
ORD0081918,2025-08-16,C01173,R07,CH03,Credit Card,Partially Returned
ORD0081919,2024-10-03,C09237,R04,CH02,Cash,Completed
ORD0081920,2026-06-29,C00960,R02,CH01,COD,Completed
ORD0081921,2024-02-11,C04572,R06,CH01,UPI,Completed
ORD0081922,2024-10-31,C01042,R02,CH04,Credit Card,Completed
ORD0081923,2024-11-18,C02137,R04,CH02,Net Banking,Completed
ORD0081924,2026-06-10,C07504,R04,CH03,UPI,Completed
ORD0081925,2025-07-10,C04264,R05,CH03,UPI,Completed
ORD0081926,2024-12-08,C02902,R02,CH01,UPI,Completed
ORD0081927,2024-11-01,C04877,R07,CH01,Net Banking,Completed
ORD0081928,2024-03-30,C00988,R07,CH01,Debit Card,Completed
ORD0081929,2024-02-03,C03026,R01,CH04,Net Banking,Completed
ORD0081930,2024-06-07,C08473,R04,CH02,COD,Returned
ORD0081931,2025-02-20,C00680,R04,CH01,Credit Card,Completed
ORD0081932,2024-10-12,C00237,R04,CH02,COD,Completed
ORD0081933,2026-06-15,C06308,R05,CH03,Credit Card,Cancelled
ORD0081934,2024-10-05,C04701,R03,CH02,UPI,Completed
ORD0081935,2026-01-14,C05770,R03,CH03,COD,Completed
ORD0081936,2026-02-02,C08436,R03,CH02,Credit Card,Completed
ORD0081937,2024-08-06,C03088,R04,CH04,Debit Card,Completed
ORD0081938,2024-08-17,C07224,R01,CH03,UPI,Partially Returned
ORD0081939,2025-10-21,C05928,R05,CH02,Debit Card,Completed
ORD0081940,2026-05-24,C04190,R02,CH01,UPI,Completed
ORD0081941,2025-05-02,C03031,R03,CH01,Cash,Pending
ORD0081942,2024-12-09,C08335,R01,CH03,UPI,Completed
ORD0081943,2024-01-31,C06725,R04,CH03,Cash,Completed
ORD0081944,2025-12-11,C00897,R01,CH03,UPI,Completed
ORD0081945,2024-09-15,C04655,R04,CH01,Wallet,Completed
ORD0081946,2024-07-20,C06287,R02,CH03,COD,Completed
ORD0081947,2024-08-03,C08678,R02,CH02,Wallet,Completed
ORD0081948,2025-09-22,C08814,R03,CH01,Wallet,Completed
ORD0081949,2025-01-01,C00184,R04,CH01,Net Banking,Completed
ORD0081950,2025-12-24,C03496,R05,CH04,Credit Card,Completed
ORD0081951,2024-04-02,C08402,R01,CH01,Debit Card,Pending
ORD0081952,2025-10-04,C07635,R01,CH01,Credit Card,Completed
ORD0081953,2026-02-18,C02554,R02,CH01,Debit Card,Completed
ORD0081954,2026-02-01,C04781,R04,CH03,COD,Completed
ORD0081955,2024-06-19,C04379,R02,CH01,UPI,Completed
ORD0081956,2025-07-09,C08167,R03,CH04,COD,Completed
ORD0081957,2026-05-16,C07200,R03,CH04,UPI,Completed
ORD0081958,2025-12-17,C00680,R04,CH02,COD,Completed
ORD0081959,2026-02-11,C02030,R02,CH03,UPI,Completed
ORD0081960,2026-04-20,C07031,R07,CH01,COD,Completed
ORD0081961,2024-04-24,C09649,R01,CH02,COD,Completed
ORD0081962,2024-07-05,C08210,R03,CH01,Debit Card,Completed
ORD0081963,2025-12-15,C09047,R07,CH01,Net Banking,Completed
ORD0081964,2025-12-14,C01064,R02,CH01,UPI,Completed
ORD0081965,2024-04-12,C05519,R01,CH02,Credit Card,Completed
ORD0081966,2026-02-07,C07928,R04,CH04,Cash,Cancelled
ORD0081967,2024-10-26,C02499,R05,CH03,Credit Card,Completed
ORD0081968,2026-04-15,C02565,R02,CH01,Credit Card,Completed
ORD0081969,2024-03-03,C01151,R01,CH01,Cash,Completed
ORD0081970,2025-07-18,C05378,R03,CH01,Net Banking,Completed
ORD0081971,2026-06-15,C07170,R07,CH01,COD,Returned
ORD0081972,2025-06-29,C08924,R04,CH01,Credit Card,Completed
ORD0081973,2024-04-26,C00882,R02,CH01,Cash,Returned
ORD0081974,2024-03-31,C02025,R04,CH01,Debit Card,Completed
ORD0081975,2025-06-13,C09176,R01,CH01,COD,Completed
ORD0081976,2025-10-31,C04463,R04,CH02,Credit Card,Completed
ORD0081977,2025-12-18,C06683,R02,CH01,COD,Completed
ORD0081978,2025-06-23,C08103,R03,CH01,Debit Card,Partially Returned
ORD0081979,2024-10-23,C07325,R03,CH03,Wallet,Completed
ORD0081980,2024-04-12,C04512,R02,CH04,Wallet,Completed
ORD0081981,2025-09-07,C04663,R04,CH02,Net Banking,Cancelled
ORD0081982,2025-05-27,C01110,R01,CH03,Debit Card,Completed
ORD0081983,2024-09-18,C02062,R01,CH01,Net Banking,Completed
ORD0081984,2026-05-12,C08669,R02,CH01,Credit Card,Completed
ORD0081985,2025-06-07,C09124,R04,CH02,Credit Card,Completed
ORD0081986,2025-12-06,C09395,R03,CH01,Wallet,Cancelled
ORD0081987,2025-07-18,C00649,R03,CH03,Credit Card,Completed
ORD0081988,2024-06-05,C09620,R03,CH04,Credit Card,Completed
ORD0081989,2026-04-22,C00506,R05,CH03,Credit Card,Partially Returned
ORD0081990,2025-06-16,C00629,R02,CH03,Debit Card,Cancelled
ORD0081991,2025-08-29,C03846,R02,CH01,Cash,Completed
ORD0081992,2025-04-18,C05327,R02,CH02,COD,Completed
ORD0081993,2025-11-29,C08678,R02,CH03,COD,Completed
ORD0081994,2026-05-05,C06491,R07,CH01,Credit Card,Completed
ORD0081995,2024-11-08,C07701,R01,CH04,Credit Card,Completed
ORD0081996,2026-01-31,C03488,R03,CH02,UPI,Completed
ORD0081997,2024-04-29,C09049,R01,CH04,Credit Card,Completed
ORD0081998,2025-01-16,C09366,R07,CH03,UPI,Completed
ORD0081999,2026-03-18,C00828,R07,CH01,Cash,Completed
ORD0082000,2025-06-24,C03504,R02,CH02,Credit Card,Completed
ORD0082001,2024-02-09,C08715,R07,CH02,UPI,Completed
ORD0082002,2024-12-03,C05203,R01,CH01,COD,Completed
ORD0082003,2025-10-26,C09258,R02,CH01,COD,Completed
ORD0082004,2024-11-05,C09504,R01,CH01,UPI,Completed
ORD0082005,2024-08-31,C01459,R02,CH02,Credit Card,Completed
ORD0082006,2025-12-19,C06851,R01,CH03,UPI,Completed
ORD0082007,2024-09-06,C08209,R02,CH01,UPI,Returned
ORD0082008,2024-07-25,C03558,R02,CH02,COD,Completed
ORD0082009,2025-10-09,C06873,R04,CH02,Debit Card,Completed
ORD0082010,2025-10-08,C05689,R03,CH02,UPI,Completed
ORD0082011,2024-01-02,C00175,R01,CH02,UPI,Completed
ORD0082012,2025-06-02,C09539,R03,CH01,UPI,Completed
ORD0082013,2024-03-05,C03540,R01,CH03,COD,Cancelled
ORD0082014,2026-03-31,C09793,R07,CH01,Credit Card,Completed
ORD0082015,2025-11-07,C07946,R07,CH01,UPI,Completed
ORD0082016,2025-11-05,C01490,R02,CH04,COD,Completed
ORD0082017,2025-11-08,C01549,R04,CH04,UPI,Completed
ORD0082018,2024-07-06,C09522,R02,CH01,COD,Completed
ORD0082019,2024-04-17,C07288,R01,CH01,Debit Card,Completed
ORD0082020,2025-02-08,C07109,R04,CH03,Wallet,Completed
ORD0082021,2025-10-13,C05297,R01,CH01,Credit Card,Completed
ORD0082022,2026-06-24,C05954,R07,CH01,UPI,Completed
ORD0082023,2024-10-05,C05312,R07,CH01,COD,Cancelled
ORD0082024,2026-03-30,C08116,R02,CH01,UPI,Completed
ORD0082025,2024-03-19,C01711,R03,CH02,COD,Completed
ORD0082026,2024-10-20,C05487,R06,CH03,Credit Card,Completed
ORD0082027,2024-12-31,C08809,R02,CH03,Debit Card,Completed
ORD0082028,2024-11-24,C05841,R04,CH01,Cash,Completed
ORD0082029,2026-01-13,C01070,R04,CH04,Credit Card,Completed
ORD0082030,2025-01-27,C05169,R01,CH01,Credit Card,Completed
ORD0082031,2025-11-27,C06412,R03,CH02,Wallet,Completed
ORD0082032,2026-03-05,C00199,R01,CH02,COD,Completed
ORD0082033,2025-04-07,C09506,R02,CH04,Credit Card,Completed
ORD0082034,2024-12-14,C04332,R02,CH03,Net Banking,Completed
ORD0082035,2024-01-03,C00038,R02,CH01,UPI,Completed
ORD0082036,2025-11-01,C05536,R03,CH01,Credit Card,Completed
ORD0082037,2026-05-24,C04076,R04,CH01,Debit Card,Completed
ORD0082038,2024-08-29,C09444,R01,CH02,Credit Card,Partially Returned
ORD0082039,2026-04-27,C06911,R03,CH03,UPI,Completed
ORD0082040,2026-06-12,C00926,R07,CH03,COD,Cancelled
ORD0082041,2025-09-12,C00218,R01,CH03,COD,Completed
ORD0082042,2025-08-17,C05276,R03,CH02,Debit Card,Completed
ORD0082043,2026-01-20,C09572,R02,CH03,UPI,Completed
ORD0082044,2026-06-04,C09091,R02,CH01,COD,Partially Returned
ORD0082045,2025-08-04,C01908,R07,CH01,COD,Completed
ORD0082046,2024-01-24,C00289,R02,CH01,Credit Card,Completed
ORD0082047,2025-11-22,C08633,R07,CH03,Debit Card,Completed
ORD0082048,2024-10-19,C01707,R07,CH02,Credit Card,Completed
ORD0082049,2025-04-10,C06060,R06,CH01,Credit Card,Completed
ORD0082050,2025-08-04,C08315,R01,CH04,Cash,Completed
ORD0082051,2024-12-04,C05998,R05,CH02,Debit Card,Completed
ORD0082052,2024-04-30,C05613,R01,CH02,UPI,Completed
ORD0082053,2025-05-13,C00145,R02,CH02,UPI,Completed
ORD0082054,2025-03-09,C00675,R02,CH03,Wallet,Completed
ORD0082055,2026-06-07,C09289,R04,CH01,Net Banking,Completed
ORD0082056,2024-03-20,C01190,R02,CH03,COD,Cancelled
ORD0082057,2026-02-18,C02411,R03,CH02,Credit Card,Completed
ORD0082058,2025-03-26,C00694,R04,CH01,UPI,Partially Returned
ORD0082059,2024-07-31,C04039,R04,CH02,COD,Completed
ORD0082060,2024-10-16,C07616,R05,CH02,Credit Card,Completed
ORD0082061,2024-01-09,C02611,R06,CH01,COD,Cancelled
ORD0082062,2025-05-13,C03537,R07,CH02,Cash,Completed
ORD0082063,2026-04-14,C00486,R04,CH01,Net Banking,Completed
ORD0082064,2025-11-16,C03276,R05,CH01,COD,Completed
ORD0082065,2024-10-14,C05738,R02,CH02,COD,Completed
ORD0082066,2024-11-24,C01718,R02,CH01,UPI,Completed
ORD0082067,2024-10-18,C00939,R02,CH01,COD,Completed
ORD0082068,2024-05-07,C09148,R04,CH02,Net Banking,Completed
ORD0082069,2024-06-09,C09220,R01,CH01,Net Banking,Completed
ORD0082070,2025-10-24,C04918,R02,CH04,Cash,Partially Returned
ORD0082071,2025-06-23,C04707,R07,CH01,COD,Completed
ORD0082072,2024-10-12,C04693,R03,CH01,Net Banking,Completed
ORD0082073,2024-09-23,C05555,R02,CH01,UPI,Completed
ORD0082074,2025-10-29,C07499,R02,CH01,Credit Card,Completed
ORD0082075,2024-04-06,C08626,R07,CH04,COD,Completed
ORD0082076,2024-08-07,C01678,R04,CH01,Credit Card,Completed
ORD0082077,2024-11-24,C09467,R01,CH03,Net Banking,Completed
ORD0082078,2026-02-25,C00915,R01,CH01,Cash,Completed
ORD0082079,2025-12-30,C05494,R04,CH01,Credit Card,Completed
ORD0082080,2024-03-25,C04277,R04,CH04,Credit Card,Completed
ORD0082081,2025-05-27,C00423,R07,CH01,COD,Completed
ORD0082082,2026-01-16,C07864,R02,CH01,COD,Pending
ORD0082083,2025-05-16,C08750,R02,CH03,Credit Card,Completed
ORD0082084,2025-02-22,C01327,R04,CH01,COD,Completed
ORD0082085,2026-03-14,C05835,R02,CH03,Debit Card,Completed
ORD0082086,2025-11-04,C07446,R02,CH01,Cash,Returned
ORD0082087,2025-04-10,C00256,R03,CH02,Credit Card,Completed
ORD0082088,2024-06-26,C02519,R02,CH02,COD,Completed
ORD0082089,2024-06-29,C02275,R06,CH01,Credit Card,Completed
ORD0082090,2024-08-27,C00520,R05,CH02,UPI,Completed
ORD0082091,2025-06-27,C09516,R02,CH01,UPI,Completed
ORD0082092,2025-05-19,C03628,R02,CH01,Net Banking,Pending
ORD0082093,2025-08-13,C05261,R02,CH04,Credit Card,Completed
ORD0082094,2024-07-18,C01681,R03,CH01,Wallet,Completed
ORD0082095,2025-04-20,C08747,R03,CH03,Net Banking,Completed
ORD0082096,2025-07-21,C04028,R02,CH03,Debit Card,Completed
ORD0082097,2026-02-07,C05282,R01,CH03,Cash,Completed
ORD0082098,2024-10-03,C03670,R02,CH02,Credit Card,Completed
ORD0082099,2024-10-05,C00865,R01,CH02,Credit Card,Completed
ORD0082100,2026-06-24,C09243,R07,CH01,UPI,Completed
ORD0082101,2024-03-04,C06502,R04,CH03,Credit Card,Completed
ORD0082102,2025-03-20,C08356,R05,CH02,UPI,Completed
ORD0082103,2026-04-20,C08330,R02,CH01,UPI,Completed
ORD0082104,2025-05-21,C07851,R02,CH04,Net Banking,Partially Returned
ORD0082105,2025-06-21,C05819,R04,CH04,Debit Card,Completed
ORD0082106,2024-09-28,C07695,R07,CH01,Credit Card,Completed
ORD0082107,2025-11-05,C08605,R02,CH02,Net Banking,Completed
ORD0082108,2026-05-23,C09031,R04,CH01,Wallet,Completed
ORD0082109,2025-02-25,C05888,R01,CH02,Debit Card,Completed
ORD0082110,2026-02-15,C07956,R03,CH03,Net Banking,Completed
ORD0082111,2024-02-05,C07041,R02,CH01,Wallet,Cancelled
ORD0082112,2026-01-22,C05797,R02,CH02,UPI,Partially Returned
ORD0082113,2026-05-19,C01366,R02,CH02,COD,Completed
ORD0082114,2026-01-30,C06582,R02,CH01,COD,Completed
ORD0082115,2024-03-29,C01980,R07,CH04,Debit Card,Completed
ORD0082116,2025-08-17,C08977,R07,CH01,COD,Completed
ORD0082117,2024-03-16,C04480,R03,CH01,Debit Card,Completed
ORD0082118,2024-03-09,C06002,R01,CH04,Credit Card,Completed
ORD0082119,2024-03-19,C09816,R01,CH01,Credit Card,Completed
ORD0082120,2024-05-25,C03137,R05,CH02,Credit Card,Completed
ORD0082121,2025-05-07,C05857,R02,CH02,UPI,Completed
ORD0082122,2025-11-13,C04209,R04,CH02,Credit Card,Completed
ORD0082123,2024-06-13,C00389,R01,CH01,Debit Card,Completed
ORD0082124,2024-01-07,C07455,R02,CH01,UPI,Completed
ORD0082125,2025-01-16,C05498,R04,CH02,Debit Card,Completed
ORD0082126,2025-01-15,C02845,R01,CH03,Credit Card,Completed
ORD0082127,2025-01-28,C08168,R03,CH03,Debit Card,Completed
ORD0082128,2025-05-29,C04201,R01,CH01,Credit Card,Completed
ORD0082129,2026-06-02,C03086,R04,CH02,Credit Card,Returned
ORD0082130,2024-10-08,C02041,R01,CH01,Debit Card,Completed
ORD0082131,2025-06-11,C05472,R07,CH03,Wallet,Completed
ORD0082132,2026-01-23,C00203,R02,CH01,UPI,Completed
ORD0082133,2025-01-25,C07811,R01,CH01,UPI,Completed
ORD0082133,2024-01-16,C09931,R07,CH03,UPI,Pending
ORD0082135,2024-11-23,C01608,R07,CH04,Credit Card,Completed
ORD0082136,2025-10-15,C04422,R01,CH01,Wallet,Completed
ORD0082137,2024-07-07,C06991,R01,CH03,Net Banking,Completed
ORD0082138,2025-09-16,C05536,R03,CH02,COD,Cancelled
ORD0082139,2024-02-23,C06800,R01,CH03,COD,Completed
ORD0082140,2025-09-21,C08177,R02,CH02,COD,Completed
ORD0082141,2025-04-01,C08732,R02,CH02,Debit Card,Completed
ORD0082142,2025-10-15,C07958,R07,CH01,UPI,Completed
ORD0082143,2024-01-29,C05328,R02,CH04,COD,Completed
ORD0082144,2026-05-13,C00711,R01,CH02,COD,Completed
ORD0082145,2025-06-21,C01877,R01,CH01,Wallet,Completed
ORD0082146,2025-09-18,C09662,R03,CH01,COD,Completed
ORD0082147,2025-12-28,C06449,R03,CH03,Wallet,Completed
ORD0082148,2024-02-20,C05439,R02,CH01,UPI,Completed
ORD0082149,2024-06-10,C03325,R02,CH02,COD,Completed
ORD0082150,2024-06-08,C05372,R01,CH01,Credit Card,Completed
ORD0082151,2024-06-08,C04711,R03,CH01,UPI,Completed
ORD0082152,2024-03-29,C08234,R02,CH01,Debit Card,Completed
ORD0082153,2026-04-11,C07666,R04,CH01,Wallet,Partially Returned
ORD0082154,2024-11-21,C07146,R03,CH03,UPI,Completed
ORD0082155,2024-04-25,C01362,R04,CH03,UPI,Completed
ORD0082156,2025-10-21,C08160,R04,CH01,Wallet,Completed
ORD0082157,2024-12-02,C05505,R06,CH03,Debit Card,Completed
ORD0082158,2024-07-27,C08091,R04,CH03,Credit Card,Completed
ORD0082159,2026-04-20,C02092,R05,CH01,Credit Card,Completed
ORD0082160,2026-01-28,C05625,R07,CH03,Credit Card,Returned
ORD0082161,2025-07-02,C08862,R04,CH01,Credit Card,Completed
ORD0082162,2025-03-29,C04690,R03,CH01,Debit Card,Completed
ORD0082163,2024-04-13,C00027,R04,CH04,Credit Card,Completed
ORD0082164,2025-03-13,C09283,R02,CH01,UPI,Completed
ORD0082165,2025-01-02,C06612,R07,CH03,UPI,Completed
ORD0082166,2025-04-04,C03592,R04,CH01,Credit Card,Completed
ORD0082167,2024-12-28,C00781,R07,CH02,Debit Card,Completed
ORD0082168,2025-05-03,C04121,R02,CH02,Wallet,Completed
ORD0082169,2025-06-11,C04664,R07,CH01,Credit Card,Completed
ORD0082170,2024-03-26,C04593,R03,CH01,UPI,Completed
ORD0082171,2024-07-30,C04958,R07,CH02,Credit Card,Completed
ORD0082172,2025-02-17,C09417,R04,CH03,Credit Card,Completed
ORD0082173,2026-03-25,C09279,R04,CH01,Cash,Completed
ORD0082174,2026-04-30,C00052,R07,CH01,Credit Card,Completed
ORD0082175,2025-06-08,C00351,R02,CH01,Cash,Completed
ORD0082176,2025-06-13,C04150,R04,CH01,COD,Returned
ORD0082177,2025-05-03,C02889,R01,CH02,UPI,Completed
ORD0082178,2024-10-14,C02762,R02,CH01,COD,Completed
ORD0082179,2025-02-15,C00012,R02,CH02,UPI,Completed
ORD0082180,2025-06-10,C05393,R03,CH01,COD,Completed
ORD0082181,2026-02-15,C09365,R03,CH01,Credit Card,Completed
ORD0082182,2024-11-18,C00939,R02,CH01,Debit Card,Completed
ORD0082183,2024-07-30,C00310,R01,CH03,Debit Card,Completed
ORD0082184,2024-05-30,C06106,R03,CH01,Net Banking,Completed
ORD0082185,2024-10-31,C03786,R02,CH03,COD,Completed
ORD0082186,2025-04-06,C06317,R02,CH01,Wallet,Completed
ORD0082187,2026-06-15,C00616,R03,CH04,UPI,Completed
ORD0082188,2024-07-17,C01203,R05,CH03,Debit Card,Cancelled
ORD0082189,2024-02-19,C02979,R03,CH01,COD,Completed
ORD0082190,2024-09-30,C07146,R03,CH02,COD,Completed
ORD0082191,2025-07-21,C09057,R02,CH01,Credit Card,Completed
ORD0082192,2026-05-16,C09774,R02,CH03,UPI,Completed
ORD0082193,2025-09-26,C09989,R04,CH01,UPI,Partially Returned
ORD0082194,2025-12-09,C05984,R04,CH02,Cash,Completed
ORD0082195,2025-07-29,C06142,R01,CH02,UPI,Completed
ORD0082196,2026-05-25,C09004,R07,CH01,COD,Completed
ORD0082197,2025-06-28,C01602,R01,CH01,Wallet,Completed
ORD0082198,2025-09-28,C00414,R02,CH03,UPI,Completed
ORD0082199,2026-06-14,C05496,R07,CH03,UPI,Completed
ORD0082200,2025-05-29,C06420,R03,CH04,Net Banking,Completed
ORD0082201,2024-08-27,C02895,R01,CH01,UPI,Completed
ORD0082202,2026-05-11,C05971,R04,CH01,COD,Returned
ORD0082203,2025-05-23,C09206,R05,CH02,UPI,Completed
ORD0082204,2025-12-23,C06371,R06,CH03,UPI,Completed
ORD0082204,2024-12-26,C09464,R01,CH02,Credit Card,Completed
ORD0082206,2026-05-22,C00326,R02,CH01,UPI,Completed
ORD0082207,2025-12-10,C00287,R07,CH02,UPI,Partially Returned
ORD0082208,2025-08-14,C09980,R01,CH02,UPI,Completed
ORD0082209,2025-11-25,C03577,R05,CH01,Net Banking,Completed
ORD0082210,2025-12-30,C07691,R07,CH02,Credit Card,Completed
ORD0082211,2026-02-03,C01581,R02,CH03,Net Banking,Completed
ORD0082212,2025-05-27,C05246,R02,CH03,UPI,Completed
ORD0082213,2025-10-15,C02836,R02,CH02,UPI,Completed
ORD0082214,2026-05-30,C01408,R07,CH01,UPI,Completed
ORD0082215,2025-06-13,C09657,R04,CH02,Debit Card,Partially Returned
ORD0082216,2024-01-09,C03732,R02,CH01,Credit Card,Completed
ORD0082217,2024-01-12,C04422,R01,CH03,Wallet,Completed
ORD0082218,2025-11-28,C06366,R04,CH01,Net Banking,Completed
ORD0082219,2024-02-16,C06342,R02,CH03,Credit Card,Completed
ORD0082220,2025-10-02,C06621,R05,CH03,Credit Card,Completed
ORD0082221,2026-03-13,C00473,R01,CH03,UPI,Completed
ORD0082222,2025-06-01,C07071,R02,CH01,COD,Completed
ORD0082223,2024-08-23,C03550,R05,CH02,Debit Card,Completed
ORD0082224,2026-04-20,C04973,R04,CH02,Net Banking,Completed
ORD0082225,2025-04-07,C04409,R06,CH03,UPI,Completed
ORD0082226,2024-06-29,C06226,R01,CH04,COD,Completed
ORD0082227,2025-01-02,C07209,R01,CH01,UPI,Completed
ORD0082228,2025-11-26,C02160,R07,CH01,UPI,Completed
ORD0082229,2025-06-16,C05269,R02,CH01,Cash,Completed
ORD0082230,2025-06-01,C05857,R02,CH02,Net Banking,Completed
ORD0082231,2024-02-12,C08853,R01,CH02,COD,Completed
ORD0082232,2025-01-10,C07033,R01,CH03,Net Banking,Completed
ORD0082233,2025-10-04,C00290,R07,CH04,Cash,Completed
ORD0082234,2024-06-21,C07347,R04,CH01,COD,Completed
ORD0082235,2026-06-12,C04664,R07,CH03,Wallet,Completed
ORD0082236,2024-01-28,C09021,R01,CH01,Credit Card,Completed
ORD0082237,2024-09-22,C06288,R03,CH03,COD,Completed
ORD0082238,2024-02-05,C02056,R02,CH02,UPI,Completed
ORD0082239,2024-09-15,C08395,R07,CH03,Net Banking,Completed
ORD0082240,2024-10-27,C00583,R01,CH01,UPI,Completed
ORD0082241,2025-03-12,C05108,R01,CH02,COD,Completed
ORD0082242,2026-02-13,C02148,R01,CH01,Debit Card,Completed
ORD0082243,2024-10-20,C07230,R01,CH02,Credit Card,Completed
ORD0082244,2024-07-23,C08357,R03,CH01,Credit Card,Completed
ORD0082245,2024-07-25,C01004,R01,CH01,Credit Card,Completed
ORD0082246,2024-03-27,C00217,R01,CH02,UPI,Completed
ORD0082247,2024-05-30,C02031,R07,CH02,Net Banking,Completed
ORD0082248,2024-10-18,C09813,R02,CH01,COD,Completed
ORD0082249,2024-08-21,C05304,R04,CH04,UPI,Completed
ORD0082250,2024-03-20,C02303,R02,CH03,COD,Completed
ORD0082251,2026-05-21,C08760,R01,CH02,UPI,Completed
ORD0082252,2024-03-19,C02169,R04,CH01,UPI,Completed
ORD0082253,2025-11-07,C09750,R01,CH02,Debit Card,Completed
ORD0082254,2024-09-26,C01954,R03,CH01,COD,Completed
ORD0082255,2025-05-25,C09207,R02,CH01,Cash,Completed
ORD0082256,2024-01-02,C06419,R06,CH01,UPI,Completed
ORD0082257,2024-01-08,C02597,R07,CH03,UPI,Completed
ORD0082258,2024-11-13,C07600,R02,CH03,UPI,Completed
ORD0082259,2025-10-16,C04791,R02,CH01,Wallet,Completed
ORD0082260,2026-06-03,C01630,R04,CH02,Debit Card,Completed
ORD0082261,2025-02-11,C01977,R04,CH01,UPI,Completed
ORD0082262,2025-09-30,C05971,R04,CH01,COD,Completed
ORD0082263,2025-06-07,C09949,R02,CH01,Debit Card,Cancelled
ORD0082264,2026-04-30,C06431,R04,CH02,COD,Partially Returned
ORD0082265,2025-06-02,C03151,R07,CH02,Credit Card,Returned
ORD0082266,2024-10-03,C03906,R02,CH03,UPI,Completed
ORD0082267,2025-10-17,C04172,R03,CH03,Debit Card,Completed
ORD0082268,2026-02-09,C05019,R02,CH02,Debit Card,Completed
ORD0082269,2026-01-28,C08176,R02,CH02,Net Banking,Completed
ORD0082270,2025-12-19,C04435,R02,CH01,Cash,Completed
ORD0082271,2024-04-03,C00740,R04,CH03,UPI,Completed
ORD0082272,2025-02-25,C05039,R06,CH03,Debit Card,Completed
ORD0082273,2025-01-19,C02649,R02,CH03,UPI,Completed
ORD0082274,2026-06-15,C06472,R02,CH02,Debit Card,Completed
ORD0082275,2024-05-29,C05205,R01,CH01,UPI,Completed
ORD0082276,2025-02-18,C08019,R04,CH01,Debit Card,Completed
ORD0082277,2025-11-02,C08021,R01,CH02,COD,Completed
ORD0082278,2024-03-06,C07333,R04,CH01,UPI,Completed
ORD0082279,2026-03-15,C00829,R06,CH01,UPI,Completed
ORD0082280,2025-10-18,C00693,R07,CH03,COD,Completed
ORD0082281,2024-05-18,C01133,R07,CH01,Credit Card,Completed
